propagation_time_s,shared_limit,shared_target,replication,included_execution,included_data,included_state,included_regular_metered,shared_gas_used,shared_fee_wei,shared_fee_log_return_sd,shared_limit_hit_fraction,shared_near_limit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,shared_rationed_gas,regular_binding_fraction,runtime_bal_bytes,runtime_bal_floor_gas,base_fee_burn_eth_per_block,base_fee_exposure_proxy_eth_per_block,equilibrium_log_rmse
4.5,325000000.0,162500000.0,5,58391958.70018583,5389139.974203613,28387981.905647535,96197615.12030402,164939044.01567826,171251.49777319998,0.06153499502108094,0.07761904761904762,0.08311507936507936,0.0,0.40544489851531784,10757404.477983812,0.1393452380952381,332076.55445063434,21252899.484840598,2.7827134631434317e-05,4.083672992544086e-05,1.3443860756474717
4.5,325000000.0,162500000.0,6,55922377.743086874,5337334.170721097,28682234.363011867,92509792.5403226,164980007.38092205,89772.99797127956,0.061001843090151546,0.09063492063492064,0.09507936507936508,0.0,0.3979429672592936,16177910.010151383,0.10222222222222223,324374.4297778418,20759963.505781874,1.4588823098454386e-05,2.141705174493567e-05,1.3141651861551098
4.5,325000000.0,162500000.0,7,54737701.28971495,6671239.792302739,28567423.242705777,93677672.72557177,164670713.99687928,88426.63626493649,0.05844736637098144,0.07200396825396825,0.0761904761904762,0.0,0.3795648285938035,9028461.290217519,0.09706349206349206,317639.96298723144,20328957.631182812,1.436718356810578e-05,2.1559759762340282e-05,1.2531574579623623
4.5,325000000.0,162500000.0,8,57208896.48801956,5361049.796413118,28598222.63948745,94423876.27611668,164807116.04963988,186889.9247769489,0.059725379183990984,0.07984126984126984,0.08498015873015873,0.0,0.3896300319273099,12792359.662923632,0.10753968253968255,330603.80348271807,21158643.422893956,3.0368222462267857e-05,4.614869318010734e-05,1.3301463582429596
4.5,325000000.0,162500000.0,9,59080139.724338725,6238507.042056031,28401157.101244595,99029979.32427576,164779432.14546204,322822.8951144049,0.058810211155333414,0.0776984126984127,0.08218253968253968,0.0,0.38051074654581984,12974301.371003786,0.13541666666666666,337506.01701046276,21600385.088669617,5.245894690938984e-05,7.245344126755176e-05,1.3136569800957703
4.5,325000000.0,162500000.0,10,51898339.507680915,6257011.290735046,28700551.55344231,88671046.5133923,164814704.87851587,114985.69495553875,0.05991800670385533,0.07946428571428571,0.0840079365079365,0.0,0.38876655743174365,10980049.843882926,0.08355158730158731,305446.0268588949,19548545.718969274,1.8684317836974644e-05,2.7424416918550614e-05,1.2228456748934187
4.5,325000000.0,162500000.0,11,54687211.611317016,4533240.972202153,28838998.65813612,88983277.58951597,164831204.77816558,124706.27576900463,0.05901487032331234,0.0720436507936508,0.07746031746031747,0.0,0.3818356122662836,9103642.59157294,0.07273809523809524,319988.72866295505,20479278.634429123,2.0267031344126e-05,3.0083721065946057e-05,1.1624124454135356
4.5,325000000.0,162500000.0,12,54172216.775581434,4460278.235172216,28771058.325122725,88079878.70648691,164790367.09210774,100163.05803086999,0.05954540843984731,0.07283730158730159,0.07779761904761905,0.0,0.3869285014885368,10051601.075020067,0.07962301587301587,315320.0346212355,20180482.215759072,1.6274781124009354e-05,2.4035731472428112e-05,1.1184192540606692
4.5,325000000.0,162500000.0,13,51615259.40975471,5141260.040286011,28743604.40616876,85849460.6816739,164999893.23032928,273997.9973168602,0.06253477733904339,0.0783531746031746,0.08422619047619048,0.0,0.4115180140595294,9611660.464381155,0.0879563492063492,303884.21944261336,19448590.044327255,4.452298475780455e-05,6.095741080367337e-05,1.3056492184665156
4.5,325000000.0,162500000.0,14,53922198.25069401,4954738.136487349,28715795.860103652,88786638.88532808,164869111.8550633,143461.70662228097,0.06059260815731597,0.0818452380952381,0.08656746031746032,0.0,0.3970789758664529,13389230.033233952,0.08982142857142857,313903.56016139314,20089827.85032916,2.331132990173602e-05,3.392530224147717e-05,1.0780086101791881
4.5,325000000.0,162500000.0,15,55181650.83175191,5174132.931224781,28610171.179891445,91084492.88747035,165039388.73597425,139098.50666193748,0.06265294579307217,0.08882936507936508,0.09392857142857143,0.0,0.4124952879441113,14292481.988833282,0.11422619047619048,319456.11112493806,20445191.111996036,2.2602783184459046e-05,3.367378112239337e-05,1.227405893108315
4.5,325000000.0,162500000.0,16,48394394.90505248,4406759.703134121,28948997.362041354,79598167.21207383,164962363.45859623,177293.37733659268,0.06106586656551484,0.08484126984126984,0.0897420634920635,0.0,0.3986836600317419,11610838.910900284,0.048452380952380955,292025.541933597,18689634.68375021,2.8811054714036855e-05,4.1044730241821393e-05,1.0519513070279585
4.5,325000000.0,162500000.0,17,53151576.883450046,4759422.359883916,28541919.575594004,87248637.74963184,165138277.90350416,438939.1507289787,0.06349029287994633,0.08305555555555555,0.08833333333333333,0.0,0.4204329888941819,10374596.410825267,0.11535714285714285,307529.7020271743,19681900.929739155,7.132753866595048e-05,9.225010381770409e-05,1.4683534107368559
4.5,325000000.0,162500000.0,18,54251332.71543048,4682208.877693874,28704911.832952034,88674138.58048062,164931035.768997,196687.82100736728,0.06023409126914901,0.07186507936507937,0.07658730158730159,0.0,0.3946947147833865,9697026.440227684,0.08984126984126985,314979.26398906286,20158672.895300023,3.1963455748251284e-05,4.572586604587018e-05,1.198592492720321
4.5,325000000.0,162500000.0,19,55192249.11274375,4599572.925042976,28533420.6364899,89857926.23989113,164898188.40823653,395396.1297961544,0.06033441018857176,0.07759920634920635,0.08240079365079366,0.0,0.39495947407266174,12541800.676229497,0.09652777777777778,316503.8965705203,20256249.3805133,6.425231806429115e-05,8.210546197753689e-05,1.2385735235764692
4.5,325000000.0,162500000.0,20,57475081.07421198,5209830.119529997,28527467.567084175,94482438.20546865,164934118.7835831,392757.80156244565,0.061212920376469984,0.07954365079365079,0.08511904761904762,0.0,0.39873005043788734,11824051.720189432,0.1195436507936508,329502.4043731139,21088153.87987929,6.382177106447465e-05,9.204367760750843e-05,1.461062512946328
4.5,325000000.0,162500000.0,21,55651660.95439771,5771245.37108504,28622806.164611716,93055706.42017518,164857042.00164214,166026.53023345457,0.0602239620653914,0.07501984126984126,0.08031746031746032,0.0,0.3898335747908837,10040898.260770334,0.10375,321414.1093166727,20570502.996267054,2.697647878667846e-05,4.015929834975877e-05,1.175791314390789
4.5,325000000.0,162500000.0,22,54574139.50262715,5187224.610315488,28739273.48791917,90233140.98062205,164978486.44985852,175465.6507492848,0.06180987767150161,0.08063492063492063,0.08632936507936508,0.0,0.40823435055469837,9844774.231810216,0.09240079365079365,317750.2206982189,20336014.12468601,2.8509583321054072e-05,4.2140694681836896e-05,1.0575966002354344
4.5,325000000.0,162500000.0,23,53059886.82145676,5145850.079340738,28713253.471630156,87951138.79950029,164871642.23089564,216198.3991619337,0.060102871113942136,0.07464285714285715,0.07970238095238096,0.0,0.3926470346459254,9049705.02335814,0.09047619047619047,311106.4706547509,19910814.121904057,3.5132316033314964e-05,5.042722678134286e-05,1.2281571585356164
4.5,325000000.0,162500000.0,24,52560928.44875259,5203939.071211786,28647644.891330834,87354228.55588032,164889354.02963662,260224.50501523184,0.060544084887351204,0.07888888888888888,0.08341269841269841,0.0,0.39309503079406366,11762513.101173839,0.0926984126984127,306780.17366860504,19633931.114790723,4.228540930718444e-05,6.179289925656051e-05,1.1761276115070383
4.5,325000000.0,162500000.0,25,54725497.52155099,5283524.2026198115,28651500.961472444,90660452.45516905,164862472.7313271,141826.15640402908,0.06018125070421519,0.08117063492063492,0.08619047619047619,0.0,0.39119144032368086,11801136.064016365,0.0963095238095238,317636.9580410533,20328765.314627413,2.304634206192359e-05,3.370087664064607e-05,1.1081932628650555
4.5,325000000.0,162500000.0,26,56081244.20416724,6106636.4387294175,28617197.916406017,94402672.40641947,164778557.21565697,139525.93781263055,0.05859635860054289,0.06851190476190476,0.07289682539682539,0.0,0.3800092167247807,8428926.984362047,0.09277777777777778,322611.0144337944,20647104.923762843,2.2675162794188234e-05,3.393201612859279e-05,1.1296471593791138
4.5,325000000.0,162500000.0,27,53452477.15287193,5235733.08402991,28724779.419869643,88713874.55113159,164860213.947882,293821.2946977955,0.060440052630843365,0.08087301587301587,0.08551587301587302,0.0,0.39465984580673874,11322512.249197422,0.07646825396825396,311799.5847127441,19955173.421615623,4.7744825018158014e-05,6.652697317214215e-05,1.1438743921555872
4.5,325000000.0,162500000.0,28,50811638.85739855,4383277.598550082,28733778.140265115,83047473.16960959,165083540.61885136,324084.74904289324,0.06265079100667983,0.08339285714285714,0.08847222222222222,0.0,0.41394442588078306,10852746.784265857,0.08003968253968254,297205.01277021907,19021120.81729402,5.266398610606961e-05,6.805097111364826e-05,1.0399257603253886
4.5,325000000.0,162500000.0,29,51867533.268426575,4610104.8146473095,28786186.66202771,85066649.1168435,165095133.3908263,165634.23959838395,0.06263275384550125,0.08575396825396825,0.09099206349206349,0.0,0.4124271120317401,12735661.384411292,0.07922619047619048,304745.49497856357,19503711.67862807,2.691607930741482e-05,3.854863889346707e-05,1.1053342545031042
4.5,325000000.0,162500000.0,30,50325377.15482578,4663099.6888344465,28803341.58766021,82948223.63659588,165016470.56126824,163220.8972770945,0.062497815741316395,0.08136904761904762,0.08678571428571429,0.0,0.4121479572850826,10522078.64040845,0.0841468253968254,298851.0896370867,19126469.73677355,2.6521829083402147e-05,3.793776721900402e-05,1.1053541186373124
4.5,325000000.0,162500000.0,31,61667017.58674519,6204102.359517631,28233474.550400227,102701298.52559218,164793861.89949954,250346.7772770082,0.059177791137527476,0.07089285714285715,0.07515873015873016,0.0,0.3870272651177782,10275558.384471206,0.16035714285714286,344204.8674791117,22029111.51866315,4.068130306121658e-05,5.5839061752946315e-05,1.3957420584543285
4.5,350000000.0,175000000.0,0,56050771.188803844,4656684.808359749,31092561.197431363,91224475.75798684,177404251.80665827,111697.10662511837,0.058661392396331814,0.07488095238095238,0.07958333333333334,0.0,0.3791904415214555,11781596.345332688,0.05490079365079365,331127.23919862596,21192143.30871206,1.9545455115007675e-05,2.8524346341950328e-05,1.1411644936318566
4.5,350000000.0,175000000.0,1,56822535.65552741,5883152.755089301,30963960.462611035,94992969.328786,177516708.2781466,118911.52259734167,0.05974999520529934,0.07654761904761904,0.08134920634920635,0.0,0.38779417472155,12985237.26021347,0.0798611111111111,332865.1427497304,21303369.135982744,2.0809370500965974e-05,3.090208305065578e-05,1.093397345812204
4.5,350000000.0,175000000.0,2,60054649.15791748,4906899.0980001325,30952148.337138176,97562753.00324781,177417781.43094382,116516.02650608707,0.059157901715314834,0.07299603174603174,0.0778373015873016,0.0,0.3849467842717545,9821031.901110742,0.07751984126984127,346347.09135598945,22166213.846783325,2.0389836942524366e-05,2.947295575805128e-05,1.276559534861352
4.5,350000000.0,175000000.0,3,57786103.00504114,5456602.074263715,30970110.95031462,95466182.26149017,177474236.6916637,602481.0232124375,0.06032948484962244,0.07674603174603174,0.08178571428571428,0.0,0.39344548982727773,10540225.210328463,0.0831547619047619,338414.8767734588,21658552.113501363,0.00010542102650153237,0.00013210330722871036,1.423700297582172
4.5,350000000.0,175000000.0,4,50783048.37384771,4382687.963680601,31146077.64172791,83004800.91430403,177805377.9129889,158174.29537512513,0.0632899692789171,0.0880952380952381,0.09390873015873016,0.0,0.41825543433085993,14195604.837095637,0.055634920634920634,305490.13903755066,19551368.898403242,2.7679902042341054e-05,3.890051109955788e-05,1.1313789492548276
4.5,350000000.0,175000000.0,5,60085759.47481981,5694300.069952508,30717297.848417733,99309767.99175948,177644712.04533812,134353.41176402068,0.061748216306398665,0.07936507936507936,0.08503968253968254,0.0,0.40657606757220216,11846255.448132794,0.11765873015873016,345641.8728449503,22121079.86207682,2.351075724062259e-05,3.4126737671880867e-05,1.3525653703091358
4.5,350000000.0,175000000.0,6,57509832.497883454,5630924.77039084,30989355.082807947,95442953.58148566,177682621.46806067,71252.01521637045,0.06114777570197152,0.0913888888888889,0.09597222222222222,0.0,0.3988173684733561,17672405.009605948,0.08428571428571428,337502.9484872271,21600188.703182533,1.2469678211365859e-05,1.8075287688640247e-05,1.3237117519083894
4.5,350000000.0,175000000.0,7,56295318.47022501,7039674.473444347,30861881.873980325,96729405.89314711,177346114.86797673,70309.84910527938,0.05856707580064095,0.07273809523809524,0.07732142857142857,0.0,0.38027831881612095,9884912.969312068,0.08148809523809523,330557.73362652306,21155694.952097476,1.2302346109862648e-05,1.8219773492914155e-05,1.2652152196866489
4.5,350000000.0,175000000.0,8,58858638.37712846,5665534.209355825,30914686.274594907,97470773.336062,177495343.40928346,149030.2424981195,0.05986882857732875,0.08089285714285714,0.0858531746031746,0.0,0.39053822260784055,13979220.92268458,0.0896031746031746,344067.5660511005,22020324.22727043,2.607905986763477e-05,3.907040769015192e-05,1.3449179612065265
4.5,350000000.0,175000000.0,9,60788664.724838845,6596714.989233665,30724590.644407175,102278115.25164132,177471633.6377382,255845.6569425841,0.05901775484634181,0.07900793650793651,0.08353174603174603,0.0,0.3818550695470367,14249410.345738232,0.11398809523809524,351223.6894345528,22478316.12381138,4.4773158774627736e-05,6.113621267697432e-05,1.3166970395165802
4.5,350000000.0,175000000.0,10,53354889.83771136,6596674.450175779,30982658.96197984,91514249.6454917,177503290.0271725,91295.87845051763,0.060050685695191224,0.0800595238095238,0.08494047619047619,0.0,0.3894627515618199,11976872.677525751,0.07035714285714285,317885.1342563988,20344648.59240952,1.597601845452829e-05,2.3159982849739888e-05,1.2282179005931957
4.5,350000000.0,175000000.0,11,56210962.13748986,4776666.469085637,31120312.779722556,91715765.75867791,177523231.77775747,99209.7247203482,0.059175610492908357,0.07281746031746032,0.07837301587301587,0.0,0.3828147843178643,9922831.333508527,0.059365079365079364,332792.49528814387,21298719.698441207,1.7363618011078503e-05,2.5437246271967985e-05,1.1658633170709702
4.5,350000000.0,175000000.0,12,55686883.81311666,4700667.497295687,31053651.044962633,90792651.5580447,177480366.1959487,79754.94438305823,0.05971775584992893,0.0736904761904762,0.07890873015873016,0.0,0.38785052308770496,10947519.20520384,0.06736111111111111,328008.2506572264,20992528.04206249,1.395562073725038e-05,2.034069393836639e-05,1.1240807152006864
4.5,350000000.0,175000000.0,13,53064551.43280569,5424024.352881474,31034147.228331327,88559167.14538988,177707347.79235035,217410.54620845747,0.0627135099437564,0.07956349206349206,0.08541666666666667,0.0,0.41279466563154693,10507061.055634575,0.07434523809523809,316296.1465440411,20242953.37881863,3.8045367764396524e-05,5.1543111068739036e-05,1.309045476960128
4.5,350000000.0,175000000.0,14,55445447.041375905,5226831.38871992,31011161.543924615,91580365.96858871,177563059.63726866,114260.87668465673,0.06073625269103382,0.08265873015873015,0.08734126984126984,0.0,0.39798827537022646,14625565.92949751,0.07430555555555556,326655.440822578,20905948.21264499,1.999459097492894e-05,2.8724889335621264e-05,1.0857394023202087
4.5,350000000.0,175000000.0,15,56752159.01076957,5458954.342369829,30917642.505917214,93974161.41793315,177748619.496905,110144.42833147291,0.06283586539062268,0.09039682539682539,0.09553571428571428,0.0,0.41354421339482234,15624631.504449122,0.09527777777777778,332458.38892609783,21277336.89127026,1.9274612366585254e-05,2.83582552885854e-05,1.2348999619531194
4.5,350000000.0,175000000.0,16,49732034.8662285,4641558.730611187,31215700.724773027,82042529.36706439,177659718.0832469,141671.09368861184,0.06116297767882196,0.0851984126984127,0.09021825396825396,0.0,0.3993489929853302,12580420.286077606,0.040317460317460314,303956.76393451507,19453232.891808964,2.4793174166564974e-05,3.4876895570087425e-05,1.054761154012169
4.5,350000000.0,175000000.0,17,54672006.02734526,5024310.976409111,30851193.432365976,90022709.2756885,177858185.6130114,348456.78807355074,0.06367913852899633,0.08446428571428571,0.0896031746031746,0.0,0.4214379350529449,11405952.013158021,0.09928571428571428,320215.09583207447,20493766.133252766,6.097985693110849e-05,7.813711992556006e-05,1.4723251194320726
4.5,350000000.0,175000000.0,18,55776971.14410819,4936826.798653526,30993820.31346487,91433552.7940055,177633975.6486991,156625.38589101337,0.0604306600186985,0.07277777777777777,0.07779761904761905,0.0,0.3959294739427805,10590880.133410402,0.0756547619047619,327712.57011914323,20973604.487625167,2.741083675747105e-05,3.873136838621723e-05,1.2045929863740803
4.5,350000000.0,175000000.0,19,56764385.41789346,4852713.380522669,30828046.324418038,92681473.78227271,177591617.5697401,315265.2328552963,0.06044468574562048,0.07837301587301587,0.08351190476190476,0.0,0.39535693084028783,13721744.31433025,0.0823015873015873,329376.56738839083,21080100.312857013,5.517177397056937e-05,6.9845956218599e-05,1.2443271256594481
4.5,350000000.0,175000000.0,20,59114621.56599369,5498981.229771826,30835527.703409567,97481421.13080609,177636928.28230673,310415.2638870158,0.06140744803295062,0.0811111111111111,0.08658730158730159,0.0,0.3998971576784425,12989788.895002326,0.10083333333333333,342820.49184721,21940511.47822144,5.432145202695292e-05,7.745245243897733e-05,1.4665196448216968
4.5,350000000.0,175000000.0,21,57223165.08179836,6087092.790606564,30920536.702384736,96013879.81307182,177554260.5538477,131383.46160529513,0.06041211579099226,0.0763888888888889,0.08156746031746032,0.0,0.3908539079208164,11007304.13710549,0.08841269841269842,334396.0801462801,21401349.129361928,2.2989715519802966e-05,3.380688896430839e-05,1.1794032690326322
4.5,350000000.0,175000000.0,22,56109522.836974606,5469822.367360566,31033827.69179435,93067143.85372615,177683586.63606474,139199.86591084633,0.06198014079076829,0.08180555555555556,0.08732142857142858,0.0,0.40922801083591004,10742233.109012397,0.07626984126984127,330590.74854903173,21157807.90713803,2.4356855643360935e-05,3.555505182782947e-05,1.0603952319653636
4.5,350000000.0,175000000.0,23,54551181.00575949,5426194.558748944,31001716.452769455,90716432.06533183,177570255.4488103,170460.14720051383,0.06030968522362937,0.07567460317460317,0.08095238095238096,0.0,0.3939551604487906,9882075.639072848,0.07446428571428572,323741.0655993588,20719428.198358964,2.9830539934310834e-05,4.234889045515167e-05,1.2291539697878822
4.5,350000000.0,175000000.0,24,54040021.88626434,5488274.15634812,30937018.320451394,90110481.38027039,177587918.30646294,206900.623172757,0.060720222747507636,0.08003968253968254,0.0846031746031746,0.0,0.3940033113725126,12859345.173636343,0.0801984126984127,319288.624177006,20434471.947328385,3.620665836481063e-05,5.224544931116693e-05,1.1780890428783006
4.5,350000000.0,175000000.0,25,56272165.14445911,5572722.412354071,30947420.841132298,93525061.37053154,177556422.7641826,112648.4698592468,0.060328896097046385,0.08226190476190476,0.08694444444444445,0.0,0.3919494335111823,12901445.540912079,0.08123015873015874,330509.7946590338,21152626.858178165,1.971310944878491e-05,2.8470336087350025e-05,1.1153028128661873
4.5,350000000.0,175000000.0,26,57663710.97024703,6443137.905398713,30909081.63402166,97421362.97653683,177466845.11148268,110820.58579177457,0.05876160869967562,0.06938492063492063,0.07376984126984126,0.0,0.3810453355573883,9213578.975863969,0.07859126984126984,335602.3204074197,21478548.50607486,1.9395454410640335e-05,2.8643365918025e-05,1.1335633264317817
4.5,350000000.0,175000000.0,27,54951698.38217344,5520234.359812862,31006621.036663644,91499630.75116782,177550552.7775036,234133.55321243202,0.06055338153480957,0.08154761904761905,0.08619047619047619,0.0,0.39524173253453754,12366191.258501444,0.06484126984126984,324407.299809681,20762067.187819585,4.097235875187992e-05,5.642176231533558e-05,1.147137588597687
4.5,350000000.0,175000000.0,28,52235107.8388386,4621098.810241268,31016210.37711175,85622644.41490401,177796145.65146065,258333.35622829682,0.06281031844803343,0.08426587301587302,0.0895436507936508,0.0,0.4148905095588846,11865730.634296231,0.06916666666666667,309369.136585807,19799624.74149165,4.5208499525589056e-05,5.7862406258772e-05,1.0427610988703462
4.5,350000000.0,175000000.0,29,53319962.70287534,4859414.644675014,31073084.837026305,87708586.48933691,177808007.3995239,131543.68289496275,0.06278046457959052,0.08672619047619047,0.0921031746031746,0.0,0.4133055063780124,13885815.09700228,0.06682539682539683,317159.36359059886,20298199.269798327,2.302056651966045e-05,3.257621258768005e-05,1.1086332906362317
4.5,350000000.0,175000000.0,30,51735014.82128435,4915334.858280442,31091000.21175906,85534523.54389316,177725659.79798043,129583.1830140184,0.06267834831081566,0.08242063492063492,0.08799603174603175,0.0,0.4132193715861329,11464080.317686554,0.07101190476190476,311105.13174132904,19910728.43144506,2.267569077377384e-05,3.206010824859049e-05,1.1081409392698955
4.5,350000000.0,175000000.0,31,63473581.6770879,6559336.920665988,30573271.93273944,106084963.74927156,177488805.48993433,198554.38604973626,0.059413790155620844,0.07253968253968254,0.07642857142857143,0.0,0.3887642512894933,11353085.893766012,0.13462301587301587,358222.5320708153,22926242.052532177,3.4746940679019775e-05,4.716078824827449e-05,1.4061652521851715
4.5,375000000.0,187500000.0,0,57496955.45314089,4887686.8839367945,33361995.332315214,93817798.15545976,190084287.97345045,90521.2540025073,0.058760059550760926,0.07517857142857143,0.0801984126984127,0.0,0.3797399397993853,12707458.557647603,0.04617063492063492,343527.58571575466,21985765.485808298,1.697138994299146e-05,2.446528289157368e-05,1.1440651959060846
4.5,375000000.0,187500000.0,1,58303536.897976935,6180862.169305889,33248676.852978498,97780893.20698865,190208764.50769606,96322.50120488652,0.059885905314859454,0.07718253968253969,0.08186507936507936,0.0,0.388606166548668,14032985.596493566,0.06777777777777778,345413.71025114285,22106477.456073143,1.8060336601993626e-05,2.6482783319127032e-05,1.0991078927430749
4.5,375000000.0,187500000.0,2,61621395.35162846,5153922.527270082,33236941.761562616,100365273.9389389,190101992.15773514,93812.09814935007,0.05929043717401464,0.07367063492063491,0.07871031746031747,0.0,0.3857473452233612,10640588.32533364,0.06490079365079365,359249.4484202685,22991964.698897183,1.7589357528136746e-05,2.514048069856193e-05,1.2806907373590428
4.5,375000000.0,187500000.0,3,59294806.47184019,5733028.356767847,33258180.291909188,98248214.21041495,190164487.42216164,488864.404975635,0.06047976996091391,0.07746031746031747,0.08263888888888889,0.0,0.3943401793406346,11439066.72243007,0.07043650793650794,351141.4207861503,22473050.93031362,9.165063965906075e-05,0.00011392641231596993,1.4272979683864466
4.5,375000000.0,187500000.0,4,52090446.12068135,4599854.723220244,33415326.13496281,85367261.49854457,190516562.8040569,127515.61670092617,0.06340233063614067,0.08878968253968254,0.0946626984126984,0.0,0.4189891429358638,15319229.628302518,0.048035714285714286,317186.4365008496,20299931.936054375,2.3908653051703743e-05,3.3250103329234155e-05,1.130930791936525
4.5,375000000.0,187500000.0,5,61687024.66298349,5989452.772370144,33030906.097389225,102266302.41888884,190349507.21015114,107492.23461760078,0.06192031574265212,0.08073412698412698,0.0866468253968254,0.0,0.40746206725137957,12918551.304521156,0.10031746031746032,358758.6610706261,22960554.30852007,2.0153834802492824e-05,2.895337456078021e-05,1.358677691024279
4.5,375000000.0,187500000.0,6,59014841.64844227,5915716.518988056,33283313.279997654,98237718.2935893,190385038.0730735,57569.53699850741,0.0612647648865727,0.09206349206349207,0.09668650793650793,0.0,0.39950736165034095,19139973.26617423,0.06994047619047619,350229.00972453476,22414656.622370224,1.0794783892648615e-05,1.546548807134822e-05,1.3309407339074915
4.5,375000000.0,187500000.0,7,57772923.98416084,7397478.751379135,33145631.551105116,99642308.06274551,190021350.05959743,56876.439538210085,0.05866191228111556,0.0734920634920635,0.07801587301587301,0.0,0.38083745249330025,10729642.509998268,0.06906746031746032,343094.5948154046,21958054.068185896,1.0662687285636249e-05,1.560090617046912e-05,1.2746699029908772
4.5,375000000.0,187500000.0,8,60417426.15477623,5959455.32081786,33215657.835561194,100363140.26123722,190183713.7433371,120831.77203819861,0.05998458441869653,0.08148809523809523,0.08628968253968254,0.0,0.39126446416845306,15146668.134514498,0.07545634920634921,357085.38501639455,22853464.64104925,2.2654867345925073e-05,3.350140790170442e-05,1.355969611224861
4.5,375000000.0,187500000.0,9,62403993.882619,6943391.372371631,33031673.302326813,105366382.21502912,190163135.66673112,206390.50128415762,0.05918811691935977,0.08025793650793651,0.08470238095238095,0.0,0.3829486789061506,15503647.441035897,0.09753968253968254,364483.6763117078,23326955.2839493,3.869835500718163e-05,5.2294975254761285e-05,1.318976725926266
4.5,375000000.0,187500000.0,10,54740198.55155367,6927192.36487476,33257584.22076982,94234530.59825398,190191549.93377516,73747.9126136163,0.06015733097616686,0.08057539682539683,0.08557539682539683,0.0,0.3899933993068125,12964884.853298599,0.060833333333333336,329990.2586992464,21119376.55675177,1.3827064272061252e-05,1.981710734914928e-05,1.2323685157990931
4.5,375000000.0,187500000.0,11,57659845.14868913,5013497.445120605,33393032.062456727,94325595.0013733,190214369.55781075,80279.82392312071,0.059300196518330676,0.07347222222222222,0.07904761904761905,0.0,0.38357818323815634,10730398.315475607,0.04986111111111111,345239.848856494,22095350.326815616,1.505412267876981e-05,2.1788969848315632e-05,1.1682373629113683
4.5,375000000.0,187500000.0,12,57127312.169577375,4934618.095898748,33328419.07329336,93384012.8927657,190169893.23127368,64584.06402234964,0.05985523146603415,0.07428571428571429,0.07964285714285714,0.0,0.3885899001828136,11833125.943874158,0.05738095238095238,340347.32075730286,21782228.528467383,1.210820950533254e-05,1.7436007714378087e-05,1.1284336645609343
4.5,375000000.0,187500000.0,13,54441677.5261906,5698661.8851817865,33315940.192504298,91146814.47738327,190413950.74740726,175510.30015322787,0.06285719222270636,0.08029761904761905,0.08656746031746032,0.0,0.41383060520786663,11391185.773391942,0.06347222222222222,328365.5060151642,21015392.38497051,3.2906893980593274e-05,4.415244965855555e-05,1.3115262810848627
4.5,375000000.0,187500000.0,14,56891207.036551416,5490950.867928044,33295907.494589232,94244657.37078014,190256280.769775,92558.99749458642,0.06084959249575667,0.0832936507936508,0.08811507936507937,0.0,0.3986976003372297,15842982.909935705,0.06279761904761905,339036.8634811981,21698359.262796678,1.7353871255374143e-05,2.4637854426389566e-05,1.0917729087955166
4.5,375000000.0,187500000.0,15,58241342.84979563,5735339.51560619,33212972.94681757,96727840.94949633,190457035.3505579,88806.80283187295,0.06298168759572963,0.09142857142857143,0.09650793650793651,0.0,0.4143454102089851,16936326.395143256,0.08170634920634921,345067.90900624584,22084346.176399734,1.6650680340464742e-05,2.4214424107674217e-05,1.2405838944144119
4.5,375000000.0,187500000.0,16,51006740.32561872,4870472.537129184,33478255.950292725,84383044.22506441,190356883.92319918,115030.97916123806,0.06124106941092122,0.08543650793650794,0.09051587301587302,0.0,0.39989571951515324,13541977.352173148,0.03454365079365079,315596.23191001936,20198158.84224124,2.156893855790158e-05,2.9994630814327648e-05,1.0569331032485174
4.5,375000000.0,187500000.0,17,56113770.01288509,5281302.802369053,33149721.53553416,92665808.19690868,190577701.5754148,281377.56408126786,0.0638356356536843,0.08555555555555555,0.09075396825396825,0.0,0.422267487872131,12429006.072747558,0.0856547619047619,332529.19095812785,21281868.221320182,5.275821688726237e-05,6.703342622625467e-05,1.4751733672130156
4.5,375000000.0,187500000.0,18,57226526.393148854,5184379.593392938,33273944.675802298,94067530.6379166,190336265.4104276,126824.84422078887,0.06058912394887238,0.0735515873015873,0.07867063492063492,0.0,0.3969374772607631,11471717.755647086,0.06466269841269841,340086.6382188533,21765544.84600661,2.378084840144191e-05,3.322486662239357e-05,1.2091002672145446
4.5,375000000.0,187500000.0,19,58257166.818196855,5098833.449279438,33113786.06211611,95374944.34582733,190285139.89279592,255539.1880294213,0.06053676612013912,0.07920634920634921,0.08416666666666667,0.0,0.3956593543867764,14886599.983108107,0.0716468253968254,341879.54982305714,21880291.188675657,4.791390614073736e-05,6.014689447379196e-05,1.248954918523753
4.5,375000000.0,187500000.0,20,60668352.76415294,5779244.833271943,33130630.100849487,100336945.62391071,190339354.65932164,249882.01269279464,0.0615630625122621,0.08226190476190476,0.08787698412698412,0.0,0.40078315870647546,14139230.238626704,0.08615079365079364,355725.4125139875,22766426.4008952,4.685180115704023e-05,6.609438090274635e-05,1.4707520562035512
