floor_rate,date,block_number,charged_static_floor_gas,charged_regular_gas_8279,incremental_data_gas_8279
96,2026-02-01,24364279,37776046.81056499,38553555.90704607,777509.0964810823
96,2026-02-01,24364284,44421047.82180898,45618136.838594384,1197089.0167854035
96,2026-02-01,24364632,17867624.9910609,18066034.11341295,198409.12235204907
96,2026-02-01,24365008,37623152.01704239,38356113.65794955,732961.6409071604
96,2026-02-01,24365033,37505521.59123014,39033196.090432644,1527674.4992025055
96,2026-02-01,24365184,89933449.87980181,89993853.36702155,60403.48721973029
96,2026-02-01,24365242,43176497.73057973,43412630.70522893,236132.97464920953
96,2026-02-01,24365322,31654364.42785509,31680794.171282902,26429.743427815352
96,2026-02-01,24365341,34394998.16164591,35024765.553546846,629767.3919009384
96,2026-02-02,24365504,21607252.870810248,21732450.19810168,125197.32729142973
96,2026-02-02,24365510,67537034.0191505,68759772.77806519,1222738.7589147016
96,2026-02-02,24365552,25901944.410939418,25974777.665818393,72833.25487897405
96,2026-02-02,24365732,24971386.67237808,24980074.570742253,8687.89836417092
96,2026-02-02,24365791,86664038.80869722,87541716.07633118,877677.2676339645
96,2026-02-02,24365827,89713621.32983394,92155662.28685462,2442040.957020677
96,2026-02-02,24366667,21573399.71271701,21749972.5911955,176572.87847849086
96,2026-02-02,24366707,37293872.80009346,37488801.9181028,194929.11800934776
96,2026-02-02,24367095,45501031.89796741,46345443.174522325,844411.2765549159
96,2026-02-02,24367419,92682659.67725483,93170341.809078,487682.13182316953
96,2026-02-02,24367689,50335813.522378795,51202978.78782386,867165.2654450645
96,2026-02-02,24367880,23906719.32475866,24223903.32475866,317184.0
96,2026-02-02,24367946,68291245.6264601,70772372.75564183,2481127.129181728
96,2026-02-02,24367950,83423773.02685894,84301753.47079289,877980.4439339403
96,2026-02-02,24368019,46399648.31673037,46861952.78692504,462304.4701946648
96,2026-02-02,24368036,80566453.41970216,83347259.92205948,2780806.502357322
96,2026-02-02,24368379,29878836.074101206,30132821.962647643,253985.8885464384
96,2026-02-02,24368429,34996110.045526065,35418550.426145434,422440.3806193707
96,2026-02-02,24368521,44831520.33832009,48373163.1006818,3541642.7623617025
96,2026-02-02,24368557,47954649.75696599,48733060.684383035,778410.927417047
96,2026-02-02,24368599,49647356.87693647,50395339.77513201,747982.8981955362
96,2026-02-02,24368617,10885108.63752276,11007442.219109047,122333.58158628532
96,2026-02-02,24368893,47466159.36629738,48471383.71908688,1005224.3527894996
96,2026-02-02,24368961,48408674.65119942,49204249.613147326,795574.9619479086
96,2026-02-02,24368983,30200874.16692186,30449800.155991737,248925.9890698772
96,2026-02-02,24369297,40887345.40563613,41199364.69464125,312019.2890051193
96,2026-02-02,24369399,60291973.58175491,60995146.640127525,703173.0583726169
96,2026-02-02,24369593,29644003.332816586,30363233.443167318,719230.1103507294
96,2026-02-02,24369710,44740747.0594323,45641203.38047552,900456.3210432247
96,2026-02-02,24369751,37507870.287297875,37802722.08104089,294851.79374301445
96,2026-02-02,24369846,12979162.76738973,12984154.76738973,4992.0
96,2026-02-02,24369922,52188953.826741986,53115359.9093279,926406.0825859203
96,2026-02-02,24369947,26359751.237650715,26886472.113887418,526720.8762367013
96,2026-02-02,24369984,15749043.901744511,15842011.446035787,92967.54429127707
96,2026-02-02,24370147,30197591.85779408,30630404.454945106,432812.5971510246
96,2026-02-02,24370949,38124909.756387584,38507086.88704776,382177.13066017727
96,2026-02-02,24370990,44526876.64326204,45269686.71752196,742810.0742599202
96,2026-02-02,24371042,49600152.84918506,50916316.76452294,1316163.9153378855
96,2026-02-02,24371045,30306363.044358645,31244057.786939006,937694.7425803638
96,2026-02-02,24371091,38497143.15943456,39012119.92031951,514976.7608849536
96,2026-02-02,24371489,41030019.5668689,41760370.90692184,730351.3400529395
96,2026-02-02,24371620,42388328.784872256,43129365.90873125,741037.123858996
96,2026-02-02,24371659,55227161.66530563,55977599.06176314,750437.3964575102
96,2026-02-02,24371791,31401734.983612463,31994792.61820463,593057.6345921687
96,2026-02-02,24371914,36041043.53722426,36627003.89558602,585960.3583617612
96,2026-02-02,24372073,41934478.60131776,43132897.11637677,1198418.5150590152
96,2026-02-02,24372093,28609559.651366763,28979975.488522083,370415.83715531987
96,2026-02-02,24372121,19102948.32117508,19226527.340428915,123579.01925383546
96,2026-02-02,24372140,44053335.895462275,44835669.62191621,782333.7264539395
96,2026-02-02,24372277,67623850.96409497,76059286.01692787,8435435.052832901
96,2026-02-03,24372659,42237261.82826023,42534234.72303207,296972.8947718417
96,2026-02-03,24372747,31041920.609827805,31509585.497590136,467664.8877623289
96,2026-02-03,24372917,63032962.117568515,63444691.63756505,411729.51999653276
96,2026-02-03,24372922,29206853.249295946,29279169.751729682,72316.50243373822
96,2026-02-03,24373026,64412506.69742676,65607851.91413301,1195345.216706247
96,2026-02-03,24373043,65388357.08635815,66073220.611955464,684863.5255973074
96,2026-02-03,24373048,26232529.726120643,26534555.103942238,302025.3778215926
96,2026-02-03,24373082,11051490.028872458,11431136.618657734,379646.589785275
96,2026-02-03,24373217,64457933.624579355,66011137.53735493,1553203.912775576
96,2026-02-03,24373282,36153239.288897574,37070037.2500849,916797.9611873229
96,2026-02-03,24373289,21269628.218059532,21419214.564966418,149586.34690688856
96,2026-02-03,24373487,39908874.9039254,40762612.3070412,853737.403115802
96,2026-02-03,24373617,47803951.55223367,48405153.12186485,601201.569631175
96,2026-02-03,24373768,1031040.353436882,1031040.353436882,0.0
96,2026-02-03,24373876,27465862.651796095,27945827.632403784,479964.98060768883
96,2026-02-03,24373984,28166487.34278287,28645142.28077157,478654.9379886989
96,2026-02-03,24374074,34205949.95061764,34522497.26761094,316547.3169932945
96,2026-02-03,24374088,68991518.6531648,70822316.01588562,1830797.3627208173
96,2026-02-03,24374156,16894276.35242047,16910737.2622703,16460.909849830037
96,2026-02-03,24374473,73277035.45045169,76251213.06545535,2974177.61500366
96,2026-02-03,24374702,22952818.598418266,23275114.20883804,322295.6104197714
96,2026-02-03,24374801,38004344.8361239,38495768.9908767,491424.15475279314
96,2026-02-03,24374815,30349838.95956169,31006366.935266845,656527.975705152
96,2026-02-03,24375188,36845311.747021556,37305777.674632296,460465.92761074053
96,2026-02-03,24375374,58975025.77537854,59084799.95290173,109774.17752318637
96,2026-02-03,24375413,30841188.66713795,31482703.339620754,641514.6724828024
96,2026-02-03,24375506,30868519.8427097,31123090.082987137,254570.24027743895
96,2026-02-03,24375536,33493464.134322308,34457303.97821952,963839.8438972097
96,2026-02-03,24375647,34038667.85139684,35427797.361664556,1389129.5102677192
96,2026-02-03,24375738,52430061.69414599,53290265.86894727,860204.1748012707
96,2026-02-03,24375814,34025409.32318235,34433483.190246195,408073.8670638404
96,2026-02-03,24375869,46020130.08415353,46512433.80953247,492303.72537893866
96,2026-02-03,24375894,36843902.88797554,37504278.97245437,660376.0844788335
96,2026-02-03,24376309,58981162.97486257,60528681.17584606,1547518.2009834936
96,2026-02-03,24376964,39613589.33647652,40074059.61920552,460470.2827289991
96,2026-02-03,24377017,37524496.29050174,37616611.47049921,92115.1799974679
96,2026-02-03,24377187,44172947.28852013,45631517.767429575,1458570.478909444
96,2026-02-03,24377338,33911385.08796519,34337859.53853503,426474.45056983375
96,2026-02-03,24377629,62654765.283906646,64394156.38271616,1739391.098809507
96,2026-02-03,24377789,21085931.45913965,21085931.45913965,0.0
96,2026-02-03,24378042,53405915.22149918,54534495.26768693,1128580.0461877524
96,2026-02-03,24378369,73585080.81475818,74424837.42339884,839756.6086406608
96,2026-02-03,24378455,31847486.380329385,32482842.8053707,635356.4250413175
96,2026-02-03,24378587,49946670.06996869,51363356.32322022,1416686.2532515293
96,2026-02-03,24378758,46320315.394710496,47082547.33861687,762231.943906373
96,2026-02-03,24378969,20246186.537910443,20617328.134748627,371141.5968381829
96,2026-02-03,24379074,37173359.26838425,37974957.37022644,801598.1018421936
96,2026-02-03,24379342,24500081.130257964,25052531.407816615,552450.2775586504
96,2026-02-03,24379373,35472245.40811878,35855280.477932945,383035.06981417135
96,2026-02-03,24379565,72547048.68987511,76611226.52874488,4064177.8388697663
96,2026-02-04,24379923,52648640.702937424,53535209.75955053,886569.0566131023
96,2026-02-04,24380366,52202252.25311044,53369697.28473764,1167445.0316272038
96,2026-02-04,24380451,70344654.6156221,71537169.612574,1192514.996951896
96,2026-02-04,24380590,28664991.883175608,29165440.905014277,500449.02183867
96,2026-02-04,24380731,20852510.83420351,21168430.43864514,315919.6044416276
96,2026-02-04,24380937,28789433.034354765,29167827.059580788,378394.02522602165
96,2026-02-04,24381089,61167565.89034266,62822987.83715188,1655421.946809225
96,2026-02-04,24381295,72204579.85700238,73100317.90140721,895738.0444048342
96,2026-02-04,24381581,25881049.370538678,25932935.320023436,51885.94948475674
96,2026-02-04,24381613,36761391.67281066,37375670.75471493,614279.0819042741
96,2026-02-04,24381682,54044563.09414244,54556625.06935812,512061.9752156803
96,2026-02-04,24381714,40208655.86372822,40796165.75742912,587509.8937009062
96,2026-02-04,24381834,33408099.42662704,33753336.309946746,345236.8833197082
96,2026-02-04,24382194,35207113.49438348,35939211.16684785,732097.6724643642
96,2026-02-04,24382260,21919187.39147268,22182534.941077385,263347.5496047064
96,2026-02-04,24382325,47782184.15066026,48694614.29721792,912430.1465576545
96,2026-02-04,24382366,33266408.014166642,34011179.215772845,744771.2016062036
96,2026-02-04,24382408,43327734.63119971,43945587.88336088,617853.2521611656
96,2026-02-04,24382419,34731290.596463375,35469000.36207712,737709.7656137396
96,2026-02-04,24382502,46592099.594447315,47770535.197098434,1178435.6026511188
96,2026-02-04,24382583,65774951.78147973,67447992.87323077,1673041.0917510397
96,2026-02-04,24382615,32907541.597098053,33536078.58295469,628536.9858566357
96,2026-02-04,24382788,18606343.693302464,19173679.868184324,567336.1748818597
96,2026-02-04,24382891,14046044.73939954,14093170.018197147,47125.278797608305
96,2026-02-04,24382958,29034707.331152286,29586138.254895724,551430.9237434389
96,2026-02-04,24383134,28603913.56569814,29259448.424050946,655534.8583528069
96,2026-02-04,24383419,33384431.522167914,33718294.08937094,333862.5672030329
96,2026-02-04,24383668,29116442.114860453,29469578.002230633,353135.8873701802
96,2026-02-04,24383981,38809142.57714836,39569772.664831534,760630.0876831757
96,2026-02-04,24384054,31346247.667900812,32380439.973140076,1034192.3052392643
96,2026-02-04,24384118,93456867.87992999,94816375.4274027,1359507.547472708
96,2026-02-04,24384270,25065180.972438525,25461428.198046565,396247.2256080408
96,2026-02-04,24384457,40829660.0566561,41527187.942396715,697527.8857406162
96,2026-02-04,24384836,73120344.56784727,75917405.85043702,2797061.2825897485
96,2026-02-04,24384855,14744534.52052794,14921842.248393308,177307.72786536772
96,2026-02-04,24384941,79108986.12209292,80748330.9934288,1639344.8713358894
96,2026-02-04,24385011,39998540.1582629,40958756.57864278,960216.4203798766
96,2026-02-04,24385080,38256487.97753213,38853483.34069809,596995.3631659584
96,2026-02-04,24385132,40651533.785286866,41864914.09718073,1213380.311893863
96,2026-02-04,24385337,71225735.21291406,71344766.77349496,119031.56058089668
96,2026-02-04,24385441,36013651.43910539,38184100.72276726,2170449.2836618708
96,2026-02-04,24385581,37221487.58286948,38893968.451172195,1672480.8683027169
96,2026-02-04,24385747,49120203.991597876,50532372.60901231,1412168.6174144354
96,2026-02-04,24386171,48078101.15676249,48601104.273359895,523003.116597405
96,2026-02-04,24386336,57723072.10677701,58749403.06644058,1026330.9596635668
96,2026-02-04,24386339,43855231.923667744,44457075.563567646,601843.639899902
96,2026-02-04,24386473,78931631.67687626,80610480.8139336,1678849.13705734
96,2026-02-04,24386669,64099759.69287646,67627754.00683412,3527994.31395766
96,2026-02-04,24386702,17845594.352383535,17845594.352383535,0.0
96,2026-02-04,24386714,11318466.654047266,11493856.465132562,175389.81108529615
96,2026-02-05,24387190,71272972.01420113,71816833.37599029,543861.3617891517
96,2026-02-05,24387202,32443970.911177747,32841068.453425612,397097.5422478635
96,2026-02-05,24387536,47272488.784560256,48306312.073161565,1033823.288601312
96,2026-02-05,24387610,38399159.17245727,38523958.4384018,124799.26594453449
96,2026-02-05,24387725,17385168.2669637,17405380.202547148,20211.93558344292
96,2026-02-05,24387888,54624996.163705565,55856143.42657694,1231147.2628713788
96,2026-02-05,24388034,32030039.59633527,32433076.572287142,403036.9759518731
96,2026-02-05,24388199,16031960.246155474,16208182.637040814,176222.3908853412
96,2026-02-05,24388275,40805230.799085245,41734070.45180572,928839.6527204759
96,2026-02-05,24388733,44233392.18481452,44549052.03908405,315659.85426952655
96,2026-02-05,24388738,75408923.06806163,76877451.84114575,1468528.773084123
96,2026-02-05,24388838,11584635.916010108,11784640.553285008,200004.63727490057
96,2026-02-05,24389027,10032418.740540238,10260259.32499714,227840.58445690112
96,2026-02-05,24389099,18709208.61591388,18724000.36084076,14791.744926881103
96,2026-02-05,24389111,24809880.48399916,24848425.36667281,38544.882673648885
96,2026-02-05,24389147,43959351.533206135,44426719.750987336,467368.21778120275
96,2026-02-05,24389273,42503777.147831865,43189634.8705333,685857.722701432
96,2026-02-05,24389288,81645103.66717073,83201315.34918149,1556211.6820107566
96,2026-02-05,24389379,31779443.90035993,32383641.282419913,604197.3820599823
96,2026-02-05,24389384,30341310.800600372,30609787.190186586,268476.38958621485
96,2026-02-05,24389535,26639464.810356893,27119741.29094225,480276.48058536
96,2026-02-05,24389683,35136580.239124745,36582142.55362208,1445562.314497333
96,2026-02-05,24390373,29303751.770091534,29863933.366719548,560181.5966280147
96,2026-02-05,24390375,34404984.17119434,34943112.32934202,538128.1581476828
96,2026-02-05,24390380,23811597.208048467,24024501.998129386,212904.79008092015
96,2026-02-05,24390385,22948893.514377557,23277775.7452236,328882.2308460461
96,2026-02-05,24390475,36996095.96680676,41568560.59659951,4572464.629792744
96,2026-02-05,24390795,58275463.42843623,59016388.5462882,740925.117851974
96,2026-02-05,24391176,20803288.92326331,21372681.267593406,569392.3443300945
96,2026-02-05,24391526,31687734.503774863,31765525.2099569,77790.7061820376
96,2026-02-05,24391957,49149259.01185718,49974167.87748603,824908.8656288467
96,2026-02-05,24391999,22004962.03950656,22611881.666178785,606919.6266722254
96,2026-02-05,24392002,44688303.19151108,45861274.813506566,1172971.6219954845
96,2026-02-05,24392100,28185150.06183114,28438427.471358653,253277.4095275135
96,2026-02-05,24392149,61417660.17025306,62843699.57097329,1426039.4007202277
96,2026-02-05,24392247,44485904.82636425,46312100.38452237,1826195.5581581267
96,2026-02-05,24392745,25725921.555554505,26033167.265038364,307245.70948385913
96,2026-02-05,24392879,45836041.31252933,47531313.32568661,1695272.0131572813
96,2026-02-05,24392883,23415436.893509928,23548186.541474655,132749.64796472687
96,2026-02-05,24393017,87727735.8923918,91107730.72969547,3379994.837303661
96,2026-02-05,24393122,36589425.8355071,38140665.28824583,1551239.4527387205
96,2026-02-05,24393134,9921958.779928278,10018267.870219283,96309.09029100483
96,2026-02-05,24393213,24578584.46602949,25047118.628678042,468534.1626485494
96,2026-02-05,24393280,32885343.301701564,33797139.77848798,911796.4767864189
96,2026-02-05,24393297,39778751.21053293,40518470.725216135,739719.5146832002
96,2026-02-05,24393369,22210425.52499398,22580648.839158636,370223.31416465767
96,2026-02-05,24393422,31854899.083787493,32293679.77815538,438780.6943678875
96,2026-02-05,24393544,32201217.426674936,32818833.925614655,617616.4989397186
96,2026-02-05,24393771,55048673.50004187,56682820.3627743,1634146.8627324218
96,2026-02-05,24393989,33146387.480954446,33598324.72413662,451937.24318217585
96,2026-02-06,24394275,26896068.36679727,27646631.532695882,750563.1658986133
96,2026-02-06,24394290,40035659.87396239,40357695.27595342,322035.40199102764
96,2026-02-06,24394345,36776940.1684972,37373358.36012821,596418.1916310084
96,2026-02-06,24394533,44754009.729929864,45420623.894725114,666614.1647952506
96,2026-02-06,24394659,57936430.8578679,58792797.96844886,856367.1105809639
96,2026-02-06,24394673,88944921.42865908,90374581.64793001,1429660.2192709295
96,2026-02-06,24394803,9903608.22165624,10222423.601653622,318815.3799973819
96,2026-02-06,24395233,10339457.959882872,10517404.51696825,177946.55708537748
96,2026-02-06,24395588,53506194.17064956,54569147.77655885,1062953.6059092938
96,2026-02-06,24395642,33595753.74970989,33976413.05119493,380659.30148504325
96,2026-02-06,24395796,22437771.46692943,22595113.591047484,157342.1241180561
96,2026-02-06,24396023,80666767.19554964,81559382.61685452,892615.4213048875
96,2026-02-06,24396187,21643222.002888996,21869860.783439055,226638.78055005858
96,2026-02-06,24396799,29230503.778480977,29646530.39210226,416026.61362128594
96,2026-02-06,24396992,47367734.65698279,48093780.557063594,726045.9000808026
96,2026-02-06,24397157,43505977.5023806,44212927.502023414,706949.9996428094
96,2026-02-06,24397199,32989617.0738563,33714283.60283452,724666.5289782198
96,2026-02-06,24397222,35164565.15586308,36104160.254169665,939595.0983065865
96,2026-02-06,24397303,59620276.47670015,61149900.35997539,1529623.883275241
96,2026-02-06,24397382,35853179.337112576,36820593.715460785,967414.3783482139
96,2026-02-06,24397554,39495312.22546295,40273528.04151153,778215.816048575
96,2026-02-06,24397684,43144756.249923296,43544478.41953573,399722.16961243545
96,2026-02-06,24397786,23292303.53961634,23963755.414504033,671451.8748876955
96,2026-02-06,24397815,32898567.18448014,33325988.779451072,427421.59497093264
96,2026-02-06,24397843,36393763.37806536,37360878.01202961,967114.6339642422
96,2026-02-06,24398021,58882383.88515414,59503711.53054872,621327.6453945795
96,2026-02-06,24398211,45256236.36566781,45879111.31978121,622874.9541133945
96,2026-02-06,24398288,32782739.421043318,33282991.885156985,500252.46411366557
96,2026-02-06,24398668,15452698.001761813,15594816.490654204,142118.48889239132
96,2026-02-06,24398698,75718529.5812821,77424627.64981602,1706098.0685339202
96,2026-02-06,24398758,46694662.90263063,48170210.8610403,1475547.9584096682
96,2026-02-06,24398791,40470232.18189254,40986168.94930119,515936.76740865246
96,2026-02-06,24398882,33201581.83720578,33682780.48252964,481198.64532386244
96,2026-02-06,24399083,46559260.018507406,47507221.90799291,947961.8894855019
96,2026-02-06,24399107,81928841.69999313,83446730.01319914,1517888.3132060023
96,2026-02-06,24399139,30586073.649771083,31043590.44570132,457516.7959302336
96,2026-02-06,24399238,63258737.94402385,63988297.831522934,729559.8874990888
96,2026-02-06,24399265,68004046.24693553,69035560.80310273,1031514.5561672025
96,2026-02-06,24399577,25324778.906301133,25530965.554237712,206186.64793657878
96,2026-02-06,24399705,39546203.55390633,40380232.38620747,834028.832301135
96,2026-02-06,24399914,39044991.53890415,39799217.31319345,754225.7742892975
96,2026-02-06,24400079,17301968.28805984,17483693.160468273,181724.8724084306
96,2026-02-06,24400196,49455807.90354422,50269783.961701594,813976.0581573778
96,2026-02-06,24400290,68058333.88197733,69516990.53562643,1458656.6536490903
96,2026-02-06,24400323,7179086.4181270385,7179086.4181270385,0.0
96,2026-02-06,24400406,37892319.776746355,38745100.28566919,852780.5089228421
96,2026-02-06,24400727,67297271.15655047,68178622.62929992,881351.4727494607
96,2026-02-06,24400890,21886579.451656427,22270150.516763646,383571.06510721816
96,2026-02-06,24401023,26759120.23034729,26772389.75700056,13269.526653269306
96,2026-02-06,24401135,13642291.008384164,13642291.008384164,0.0
96,2026-02-07,24401491,45948195.746875554,46414828.11119296,466632.3643174038
96,2026-02-07,24401520,33458084.376278777,33766329.20235272,308244.82607394276
96,2026-02-07,24401595,66108675.509932324,67454946.0543082,1346270.5443758732
96,2026-02-07,24401655,36055652.522947475,36919016.27989712,863363.7569496441
96,2026-02-07,24401692,30733251.698870216,31063206.15392704,329954.4550568253
96,2026-02-07,24401717,38256147.796077006,38812280.62363286,556132.8275558553
96,2026-02-07,24401790,37875581.05852794,38416437.06986776,540856.0113398192
96,2026-02-07,24402022,16860550.727295995,16915346.109826017,54795.38253002404
96,2026-02-07,24402044,70861245.48884958,71426038.44785802,564792.959008443
96,2026-02-07,24402091,69521176.91225375,70122100.80660869,600923.8943549442
96,2026-02-07,24402121,13961741.775119497,14071078.379161684,109336.60404218601
96,2026-02-07,24402167,39922340.254563816,40472113.44348701,549773.1889231972
96,2026-02-07,24402220,18944608.414871115,19297882.245455533,353273.83058441617
96,2026-02-07,24402398,32483330.818988726,32841654.17248845,358323.3534997234
96,2026-02-07,24402558,31594586.945620064,32144853.108374782,550266.1627547187
96,2026-02-07,24402561,50068113.746423915,50663276.64347638,595162.8970524685
96,2026-02-07,24402685,36901044.64361707,37327565.01833209,426520.37471501704
96,2026-02-07,24402845,42008271.613484636,42574434.185919575,566162.5724349403
96,2026-02-07,24403036,76477942.44396874,80412532.22112656,3934589.7771578124
96,2026-02-07,24403182,27884959.39662015,28600613.164918393,715653.7682982413
96,2026-02-07,24403257,67586051.7753437,69901118.23745526,2315066.4621115606
96,2026-02-07,24403258,9245607.045562573,9245607.045562573,0.0
96,2026-02-07,24403306,45491250.24237169,45544445.37001875,53195.127647058514
96,2026-02-07,24403800,56350543.72306782,59531341.18677981,3180797.46371199
96,2026-02-07,24403861,40274459.7099927,40596736.713532776,322277.0035400765
96,2026-02-07,24403896,40882199.641107716,41615382.587197445,733182.9460897278
96,2026-02-07,24404224,34455129.4659203,34986687.419801556,531557.9538812538
96,2026-02-07,24404938,36900558.99369051,37328989.87313979,428430.87944927556
96,2026-02-07,24405057,45448061.97701187,46954770.986586064,1506709.0095741986
96,2026-02-07,24405392,45814654.60602789,46412781.53607646,598126.9300485621
96,2026-02-07,24405615,49909830.85572173,50181785.744843446,271954.8891217183
96,2026-02-07,24405631,53716613.29772977,54366665.660601005,650052.3628712341
96,2026-02-07,24405795,41153975.50693003,42899663.45385579,1745687.9469257595
96,2026-02-07,24405934,43524762.16981931,44343220.01739264,818457.847573334
96,2026-02-07,24406045,24259452.211363673,24259452.211363673,0.0
96,2026-02-07,24406113,17985715.47283472,18558509.350683924,572793.877849202
96,2026-02-07,24406196,23291755.814390827,24074551.785085022,782795.9706941964
96,2026-02-07,24406504,32596810.974197913,33109234.538628463,512423.5644305501
96,2026-02-07,24406648,49384645.48512476,49826940.234157406,442294.7490326457
96,2026-02-07,24406844,79623129.92941922,81529288.19250087,1906158.263081655
96,2026-02-07,24406997,60456626.74222207,60998525.49649765,541898.7542755778
96,2026-02-07,24407003,44829750.85731521,45510502.433487706,680751.5761724904
96,2026-02-07,24407034,13442162.116025629,13710880.563647829,268718.4476222006
96,2026-02-07,24407311,33817139.635998085,34668802.75174134,851663.1157432611
96,2026-02-07,24407537,50585459.09684226,51163559.6047702,578100.5079279424
96,2026-02-07,24407622,25545710.696519703,25927331.47556195,381620.77904224733
96,2026-02-07,24407645,44570684.33550511,45667641.919376075,1096957.5838709637
96,2026-02-07,24407798,32352225.999914132,33130440.835017115,778214.83510298
96,2026-02-07,24408113,23148783.6818069,23403016.711070303,254233.0292634026
96,2026-02-07,24408205,53535025.384007595,55244917.74507954,1709892.361071945
96,2026-02-08,24408651,53169099.57183552,54576384.670785904,1407285.0989503888
96,2026-02-08,24408896,25922306.40279623,28147362.666409913,2225056.26361368
96,2026-02-08,24409097,79434613.21665569,81609816.69297336,2175203.47631768
96,2026-02-08,24409115,34885371.25951991,35557424.611604124,672053.3520842097
96,2026-02-08,24409209,63955739.317349255,64358040.15689618,402300.8395469249
96,2026-02-08,24409689,35372059.61025036,35767313.95174355,395254.34149318584
96,2026-02-08,24409860,30486390.421843592,30707056.456347007,220666.03450341296
96,2026-02-08,24409886,30303356.862422004,30899837.0817893,596480.2193672969
96,2026-02-08,24409930,30562966.43466297,31153406.419539336,590439.984876365
96,2026-02-08,24410079,10895074.934442112,11020896.380580498,125821.44613838498
96,2026-02-08,24410461,48056176.62627249,48539541.53024221,483364.9039697199
96,2026-02-08,24410585,23421951.498998214,23963208.047460195,541256.5484619793
96,2026-02-08,24410625,24601480.808694053,25341939.955350693,740459.1466566403
96,2026-02-08,24410629,35145754.89510269,35462972.19726486,317217.30216217594
96,2026-02-08,24410803,34362897.213217996,35174285.02583473,811387.8126167404
96,2026-02-08,24410934,90364608.08319205,92490921.89452833,2126313.811336279
96,2026-02-08,24411404,38045241.128882945,39021096.00772654,975854.8788435981
96,2026-02-08,24411621,14985585.180656442,15664956.983921904,679371.8032654612
96,2026-02-08,24411637,44226300.509995446,44741261.56282568,514961.0528302311
96,2026-02-08,24412000,59110883.124566056,61620974.23034227,2510091.105776213
96,2026-02-08,24412013,57581560.97144293,58720315.02782734,1138754.0563844072
96,2026-02-08,24412020,50955362.06017994,51548584.166720904,593222.1065409648
96,2026-02-08,24412125,37458210.29075755,39263353.23059696,1805142.9398394078
96,2026-02-08,24412383,32379924.88747607,32703530.64914213,323605.76166606
96,2026-02-08,24412440,41217145.422870144,41607939.70046757,390794.27759742795
96,2026-02-08,24412626,54392135.33444881,56356396.278831266,1964260.9443824575
96,2026-02-08,24412656,45132642.20821191,46994454.197027564,1861811.9888156443
96,2026-02-08,24412803,61425091.649045676,61855343.683668464,430252.0346227891
96,2026-02-08,24412974,26331646.17623741,26810177.180599738,478531.00436232454
96,2026-02-08,24413061,39359786.39598113,40411726.12608014,1051939.7300990087
96,2026-02-08,24413404,53646351.75812808,54743748.13008115,1097396.3719530636
96,2026-02-08,24413406,25993593.95962541,26484974.94779134,491380.9881659281
96,2026-02-08,24413451,24411152.194468148,25397857.331003305,986705.136535155
96,2026-02-08,24413479,46067961.56061792,47108969.857590176,1041008.2969722603
96,2026-02-08,24413534,19158901.341974713,19537190.171501935,378288.8295272226
96,2026-02-08,24413679,45851285.982077785,47381759.68811311,1530473.706035323
96,2026-02-08,24413702,36811675.84314769,38013211.73253153,1201535.8893838439
96,2026-02-08,24413713,48893870.5108421,49910533.030937195,1016662.5200950908
96,2026-02-08,24414015,41375759.72362605,42508818.8819473,1133059.1583212563
96,2026-02-08,24414505,21364704.55834643,21592356.91655948,227652.35821305143
96,2026-02-08,24414595,34489978.37936682,35167650.93801162,677672.5586447951
96,2026-02-08,24414771,26846598.391714245,27705143.062427003,858544.6707127565
96,2026-02-08,24414800,70340048.05887406,71132670.76461588,792622.7057418282
96,2026-02-08,24414951,38140923.238143004,39284011.372254506,1143088.134111503
96,2026-02-08,24415128,38324773.13257562,38926009.154227756,601236.0216521336
96,2026-02-08,24415270,41424114.43374024,42327527.36249432,903412.9287540792
96,2026-02-08,24415327,48288204.39436134,50160376.76992827,1872172.3755669277
96,2026-02-08,24415417,83732216.92606726,85728806.36083727,1996589.4347700006
96,2026-02-08,24415427,48237515.79200037,49061780.64740316,824264.855402786
96,2026-02-08,24415464,64508892.375534005,65956398.289248906,1447505.9137148985
96,2026-02-09,24415538,54311828.59499965,55065473.07491192,753644.4799122737
96,2026-02-09,24415692,24867965.337246973,25759728.356190283,891763.0189433107
96,2026-02-09,24415711,56942081.9634752,57823725.927783124,881643.9643079289
96,2026-02-09,24415910,14767679.43489254,15136274.547943283,368595.11305074254
96,2026-02-09,24415930,24194503.049658798,24518177.975351375,323674.92569257674
96,2026-02-09,24416182,31043437.5994535,32873779.48449863,1830341.8850451307
96,2026-02-09,24416299,95306204.83053644,96362815.36424594,1056610.5337094893
96,2026-02-09,24416417,9863699.075691488,9974061.480409581,110362.40471809462
96,2026-02-09,24416637,14011950.1278182,14230789.251632107,218839.12381390692
96,2026-02-09,24416669,16207050.061535161,17121027.23730263,913977.1757674696
96,2026-02-09,24416760,11484908.520032413,11790716.391456302,305807.871423888
96,2026-02-09,24416911,24444385.055384994,24612489.942866795,168104.88748179868
96,2026-02-09,24417102,45982939.11046429,46774618.87635951,791679.7658952227
96,2026-02-09,24417126,25712686.11973743,26412911.900672376,700225.7809349447
96,2026-02-09,24417481,35765357.2708282,36305118.78332349,539761.5124952847
96,2026-02-09,24417528,22416378.64870656,22764469.479241837,348090.8305352771
96,2026-02-09,24417610,58084934.099165596,58399651.56239127,314717.46322568273
96,2026-02-09,24417708,72993022.92595804,75213601.23821372,2220578.312255687
