mechanism,workload,propagation_time_s,execution_time_s,safe_payload_bytes,execution_capacity_gas,transfer_capacity_gas,maximum_candidate_limit,physical_binding_constraint,benchmark,benchmark_label,optimize_floor,match_state_growth,shared_limit,shared_target,minimum_sufficient_floor_rate,floor_rate,cpsb,m_data,m_state,floor_payload_feasible,target_limit_ratio,n_replications,burn_in_blocks,measured_blocks,daily_block_length,m_execution,reference_cpsb,reference_m_state,static_bytes_per_reference_data_gas,equilibrium_fee_wei,equilibrium_floor_bounded,equilibrium_binding_branch,equilibrium_regular_gas,equilibrium_state_gas,equilibrium_execution_gas,equilibrium_data_gas,equilibrium_state_activity_multiple,equilibrium_state_bytes,equilibrium_annual_state_gib,included_execution,included_execution_p05,included_execution_p95,included_data,included_data_p05,included_data_p95,included_state,included_state_p05,included_state_p95,included_execution_metered,included_execution_metered_p05,included_execution_metered_p95,included_data_metered,included_data_metered_p05,included_data_metered_p95,included_state_metered,included_state_metered_p05,included_state_metered_p95,included_regular_metered,included_regular_metered_p05,included_regular_metered_p95,shared_gas_used,shared_gas_used_p05,shared_gas_used_p95,shared_target_utilisation,shared_target_utilisation_p05,shared_target_utilisation_p95,shared_fee_wei,shared_fee_wei_p05,shared_fee_wei_p95,shared_fee_log_return_sd,shared_fee_log_return_sd_p05,shared_fee_log_return_sd_p95,shared_limit_hit_fraction,shared_limit_hit_fraction_p05,shared_limit_hit_fraction_p95,shared_near_limit_fraction,shared_near_limit_fraction_p05,shared_near_limit_fraction_p95,shared_fee_floor_bounded_fraction,shared_fee_floor_bounded_fraction_p05,shared_fee_floor_bounded_fraction_p95,shared_target_deviation,shared_target_deviation_p05,shared_target_deviation_p95,shared_rationed_gas,shared_rationed_gas_p05,shared_rationed_gas_p95,regular_binding_fraction,regular_binding_fraction_p05,regular_binding_fraction_p95,runtime_bal_bytes,runtime_bal_bytes_p05,runtime_bal_bytes_p95,estimated_static_payload_bytes,estimated_static_payload_bytes_p05,estimated_static_payload_bytes_p95,estimated_counted_payload_bytes,estimated_counted_payload_bytes_p05,estimated_counted_payload_bytes_p95,included_state_bytes,included_state_bytes_p05,included_state_bytes_p95,annualized_state_growth_gib,annualized_state_growth_gib_p05,annualized_state_growth_gib_p95,base_fee_burn_eth_per_block,base_fee_burn_eth_per_block_p05,base_fee_burn_eth_per_block_p95,base_fee_exposure_proxy_eth_per_block,base_fee_exposure_proxy_eth_per_block_p05,base_fee_exposure_proxy_eth_per_block_p95,equilibrium_log_rmse,equilibrium_log_rmse_p05,equilibrium_log_rmse_p95
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,75000000.0,37500000.0,40,40,765.0,1.5887467517058966,2.828157629732624,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,59701321.94696217,False,regular,37500000.000000075,12727502.086399864,35572094.90579661,1927905.094203467,0.8581517062834202,16637.25762928087,40.71994968666707,24565575.512475304,24228479.330186892,24833735.734740697,1191428.5438715415,1060456.9361991314,1422388.5881943868,4450266.124402418,3657695.457224498,5469821.663456572,35569869.25273433,35081768.8569794,35958153.42054953,1892878.228965597,1684797.5127103443,2259815.2491573365,12586054.094069343,10344539.31458791,15469517.870781343,37462747.48169993,37055611.72672183,37722739.094623074,37895887.78648057,37863701.25509422,37940961.75321091,1.0105570076394819,1.009698700135846,1.0117589800856244,116558801.05102178,54813109.21469209,261765008.1594638,0.05115919809382531,0.04903214026767186,0.05345681152588271,0.028511904761904763,0.02264285714285714,0.03477876984126984,0.03438802083333333,0.027775793650793648,0.0418968253968254,0.0,0.0,0.0,0.31950984931045023,0.303316908198984,0.3374449156518919,192088.26588815294,118341.57005827059,297133.7668127302,0.9675378224206349,0.9390208333333333,0.9842400793650794,120576.67374729304,118642.6252029408,122488.20411404927,134575.6194079013,119781.96240008026,160663.28633773976,255152.29315519432,240594.27186199286,279745.68875331245,16452.358292901103,13522.273613840403,20221.59198794947,40.26740565313408,33.09597732235918,49.49266439707131,0.004370965476711446,0.00205531687957187,0.009816134409592418,0.005543642811129476,0.0026997818668483644,0.012022823605627325,1.0456093132858433,0.8017796985551955,1.402063306310151
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,100000000.0,50000000.0,40,40,1020.0,1.5887467517058966,3.7708768396434986,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,6244364.927759717,False,regular,50000000.00000078,32822913.71540736,46763423.50596405,3236576.494036737,1.659813482185669,32179.327171968,78.75940930837012,31242822.5295078,30389071.061726008,31900214.901360337,1879973.274599548,1682260.0072168973,2262378.6084859883,7516701.446601255,6433007.823297623,8732764.85506282,45238228.263637364,44002033.81470561,46190103.40707357,2986801.4333139323,2672685.1219905936,3594346.6653609984,28344555.395503227,24258080.210118398,32930180.73800818,48225029.6969512,46886544.072538584,49245178.57220594,50547997.44315736,50502123.72528315,50606655.46419483,1.010959948863147,1.010042474505663,1.0121331092838965,16012205.853793144,7805781.502536142,33038617.80973469,0.05218620562312756,0.04996692495321355,0.05470391609612309,0.032257564484126984,0.025813492063492063,0.04052579365079365,0.038410838293650794,0.03166369047619048,0.047968253968253965,0.0,0.0,0.0,0.32778874071192915,0.3101164422974268,0.3477119922466673,621048.9434342426,329060.18008055293,1009043.7524564101,0.8768756200396826,0.8121994047619048,0.9257777777777778,158188.1589854958,155797.23119857116,161127.5427974584,212348.9228127916,190016.58441109472,255542.81382485855,370537.0817982874,349430.9446821591,413190.8096313107,27788.77979951297,23782.431578547446,32284.490919615862,68.0134755681456,58.207875293141875,79.01679923455275,0.0008006073967651911,0.00039026758186211266,0.0016519267301898786,0.001172414959089978,0.0005885974161300094,0.0023346326234825175,1.0468454490937065,0.770437745584573,1.5188672680823219
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,125000000.0,62500000.0,40,40,1275.0,1.5887467517058966,4.713596049554373,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,1421367.1930095186,False,state,60493730.18107627,62500000.00000148,55948154.265304595,4545575.915771676,2.5284371408601936,49019.607843138416,119.97626108282037,36120831.67862791,34307888.822747655,37596640.79922694,2486503.8764363714,2201444.913105167,3016071.939487009,10066136.52959169,9010543.486684177,11037041.658013117,52301370.24293779,49676308.9935651,54438276.72147937,3950424.956792405,3497538.454755285,4791774.496771314,47447701.38015711,42472062.18317106,52024155.95797589,56251795.19973031,53332982.13709678,58438259.171479546,63243612.50313462,63188371.33345438,63316127.98627033,1.011897800050154,1.0110139413352701,1.0130580477803253,5300160.059715424,2567500.193682222,10692599.810397064,0.054422156977512674,0.052331600925524704,0.057042473534038275,0.040211433531746034,0.03250694444444444,0.049534722222222216,0.04605654761904762,0.03853373015873016,0.05496031746031746,0.0,0.0,0.0,0.34690575473966606,0.32973637978330844,0.37064185674159356,1652334.7866637367,1050248.9458584806,2438372.880930286,0.7168607390873016,0.6121755952380953,0.8045248015873016,186428.94431554968,180215.1868780842,191268.516671242,280858.47116287565,248660.1603574169,340674.8575255025,467287.41547842533,435246.9334719414,527608.9777885121,37213.883435417345,33311.42132013417,40803.25957488305,91.08156493704466,81.53022753942068,99.86661948523731,0.00033125534911759526,0.0001604570549596565,0.0006682902245052266,0.0005186284782050373,0.00026221544572108693,0.0010270418840947983,1.1622499603270402,0.8488612517751292,1.5945532239384106
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,150000000.0,75000000.0,40,40,1530.0,1.5887467517058966,5.656315259465248,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,1184472.6608413283,False,state,61937595.20186268,75000000.00000046,57197805.08629793,4739790.115564752,2.528437140860149,49019.60784313756,119.97626108281827,39222582.557115264,36591873.494561225,41543629.3366502,2927361.8243098985,2575965.807601916,3550667.6987891244,11679125.941473417,10898649.458524527,12273248.397138482,56792568.63339778,52983418.005133085,60153341.94138001,4650836.5894402005,4092557.3093329733,5641111.772838234,66060818.27996893,61646197.239811055,69421362.19193693,61443405.22283795,57146353.5329639,64853954.7938563,75971188.07228805,75899310.78665815,76063874.74928091,1.012949174297174,1.0119908104887754,1.0141849966570788,3004050.054196685,1399624.8606242149,5698411.567448127,0.0567873632807077,0.054798629006318586,0.05936159341129574,0.05229724702380953,0.042962301587301584,0.06327480158730159,0.057171378968253965,0.0477172619047619,0.06801289682539682,0.0,0.0,0.0,0.3669997535861659,0.35002882804297875,0.39042571240900686,3162324.741317883,2268297.76306579,4291948.59765222,0.5140804811507936,0.40011111111111114,0.6237628968253968,204335.40739129158,193677.85784974645,213309.25640715266,330654.7696577798,290963.4790225231,401059.1380692096,534990.1770490713,487699.9128969621,605922.9227224638,43177.005411744394,40291.63218288304,45373.43934113524,105.67639975069488,98.61440339741915,111.05220633419549,0.00022529909690619684,0.0001049694902539798,0.00042737911578337077,0.0003515220624289926,0.00017148283515552602,0.000642286607304498,1.0692317594310135,0.8822451196248502,1.331965608620116
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,175000000.0,87500000.0,40,40,1785.0,1.5887467517058966,6.5990344693761225,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,1015262.2807211468,False,state,63186576.6606963,87500000.00000028,58276121.01656001,4910455.644136288,2.5284371408601416,49019.60784313741,119.97626108281791,41084389.3771691,37937649.11761908,43949348.814359635,3216274.008502528,2788403.3554677106,3882177.071501333,12515659.84774585,12029692.409404479,12837052.41104351,59488382.74650628,54932041.71766861,63636717.57967517,5109844.883604488,4430066.773445111,6167796.211894814,82591270.74225609,79384354.8656472,84712151.3456574,64598227.630110696,59411232.53141562,68862971.99783564,88700693.93145618,88618957.60816446,88809205.00411183,1.0137222163594992,1.0127880869504509,1.014962342904135,2188034.5999595746,964909.5584696057,4220498.591608836,0.05846558078806451,0.05659180012190486,0.06093287035582801,0.06365451388888889,0.05591666666666666,0.07431150793650793,0.06837301587301588,0.060649801587301586,0.07906448412698412,0.0,0.0,0.0,0.38087804992660634,0.36458075429297476,0.40245773086593667,4733492.359969452,3648450.2695117365,6037112.331952549,0.33313554067460316,0.24597420634920636,0.44121031746031747,214733.73947448866,201073.13972394427,226838.84941342517,363288.3139372131,314958.9714392445,438504.1694156135,578022.0534117017,516648.72217350657,654472.4357593465,46269.61946344879,44473.02793593681,47457.787868715626,113.24562127696669,108.848435260022,116.15368213409994,0.00019144843903880774,8.442643828228553e-05,0.0003692907743235581,0.00029080181790064184,0.0001357424845986896,0.0005411728754871546,1.1254002307633746,0.9864626394265755,1.362011039935443
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,200000000.0,100000000.0,40,40,2040.0,1.5887467517058966,7.541753679286997,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,888354.4956312402,False,state,64289871.04190508,99999999.9999914,59226618.930732764,5063252.111172316,2.528437140859916,49019.60784313304,119.97626108280721,42279298.696041726,38848543.80095977,45423504.8564962,3410144.6717855353,2930429.736526905,4117224.014568895,12921048.119084641,12632988.425105741,13104575.28660564,61218558.70837579,56250977.02097514,65771230.47355496,5417856.27014644,4655710.72500947,6541226.279191887,97447362.19234374,95274886.93542436,98831478.88324383,66636414.978522174,60948176.87552157,71579393.69607098,101422119.78961825,101327522.49140735,101545846.73566501,1.0142211978961826,1.0132752249140735,1.0154584673566502,1774180.3391737666,771284.7235124159,3399640.823237595,0.05952122492090392,0.05766031040068808,0.061886668344534455,0.07117125496031745,0.06366964285714286,0.08109722222222222,0.07598462301587301,0.06831746031746032,0.08653075396825397,0.0,0.0,0.0,0.3889893684102662,0.37350600585678756,0.40932197079991195,6151780.520441156,4907396.393792867,7685409.08784406,0.2102486359126984,0.15415079365079365,0.29333035714285716,221064.95170573005,205739.12191153257,234790.95301454447,385186.6180617317,331001.3000384865,465053.46447485744,606251.5697674619,536180.0536038156,697015.2448169427,47768.314800168504,46703.375948737434,48446.803374139134,116.91370168220514,114.30724709600393,118.5743131369703,0.00017741356868744278,7.712566929088972e-05,0.00033996092199386823,0.000261680913324346,0.00012039818660630859,0.0004871794027889796,1.1727301847401546,1.0269272369792204,1.4014479344000859
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,225000000.0,112500000.0,50,50,2295.0,1.7634340839660732,8.484472889197871,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,789648.4405610375,False,state,65715241.388391115,112499999.99999341,60077877.415590666,5637363.972800449,2.5284371408599857,49019.607843134385,119.9762610828105,43129199.19327458,39545276.6797119,46422135.5543636,3465103.102478534,2963583.704090803,4196136.119051109,13112745.934054805,12928771.37990106,13235038.474451466,62449177.121897325,57259815.4822885,67217203.65406764,6110480.915367231,5226084.514480158,7399609.453295854,111254737.38041875,109693810.26339959,112292325.12396516,68559658.03726444,62530865.39637657,73953350.07797804,114133562.50715284,114022268.36655371,114271778.06419188,1.0145205556191363,1.0135312743693663,1.0157491383483723,1517304.730029251,657703.9767100287,2880553.8851522636,0.06014456897033671,0.05819509227574775,0.0624409505822961,0.07551277281746033,0.06762400793650794,0.08462797619047618,0.0803968253968254,0.07236011904761905,0.09021924603174604,0.0,0.0,0.0,0.39326367349765196,0.3774137163661345,0.41290888195213454,7386135.027399717,5957420.742093665,9155138.12696495,0.14068452380952381,0.10073214285714285,0.2008531746031746,225317.23816136518,209118.09837362607,239882.0304426985,391394.34649852326,334746.1454542616,473966.8360690669,616711.5846598884,543027.5329285575,714735.9335880375,48477.00975181644,47796.86721716758,48929.117701074145,118.64824372136371,116.98358417182826,119.75478503706199,0.00017069237677564553,7.398902174872717e-05,0.00032405902070029746,0.00024541848026875815,0.00011234646606179157,0.0004549885291083931,1.1978086281326217,1.0478850598421339,1.4250115866320958
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,250000000.0,125000000.0,50,50,2550.0,1.7634340839660732,9.427192099108746,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,710683.5965047226,False,state,66625039.90411214,125000000.00000511,60849716.328567326,5775323.57554481,2.528437140860237,49019.60784313926,119.97626108282243,43825918.88138963,40137554.83002246,47216728.08466352,3577916.8716919064,3049424.3322512843,4343629.271127379,13227528.923928209,13108974.710941758,13311112.48827217,63457996.483750895,58117408.106450446,68367738.57223459,6309420.56113876,5377458.80396739,7659703.904818772,124698456.1623784,123580822.82239786,125486414.47977526,69767417.04488969,63543506.84350983,75440348.54160757,126841692.94015439,126713993.32396072,126994048.34311639,1.0147335435212352,1.013711946591686,1.0159523867449312,1332418.21682249,577771.3628010822,2513552.6669939393,0.060582979585539196,0.05857831134762487,0.06283666777203231,0.0783438740079365,0.0712529761904762,0.0875486111111111,0.0833624751984127,0.07580853174603175,0.09325892857142858,0.0,0.0,0.0,0.39598279264352004,0.38018338377969213,0.4152322639787996,8553840.82304889,6921796.873061738,10608594.650831513,0.0965172371031746,0.06813392857142857,0.13911904761904761,228693.30224041434,211920.54477794183,243792.69901346197,404137.0182665638,344442.11569476116,490626.6537318103,632830.3205069781,555551.8305647526,737635.3575463676,48901.355357795444,48463.067773489354,49210.35861951971,119.68683626529429,118.61412051015536,120.44312660777736,0.00016654791601504291,7.221883926483492e-05,0.0003141953602346685,0.0002337597105611737,0.00010683671878817307,0.00043172249611812775,1.2133692627143777,1.0558533112765596,1.440186265625321
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,275000000.0,137500000.0,50,50,2805.0,1.7634340839660732,10.36991130901962,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,646075.9968224195,False,state,67459497.84851901,137500000.00000963,61556468.40547501,5903029.443044004,2.5284371408603104,49019.607843140686,119.97626108282593,44418074.32806428,40654867.880473666,47909213.87379166,3673904.935933302,3125217.303481761,4465578.502761135,13295435.997403443,13215807.024745176,13355843.06564389,64315411.43846308,58866454.57425807,69370427.43519846,6478689.185275979,5511114.71276023,7874753.336395205,137872492.1078087,137046746.72371382,138498908.04790014,70794100.623739,64428681.98422665,76659436.50726661,139546042.93273067,139402614.39339957,139712401.19351545,1.0148803122380414,1.0138371955883605,1.0160901904982942,1192501.9290000768,517928.1517013276,2254994.811551185,0.06088287841140075,0.058841817963174156,0.06313732336761554,0.08017795138888889,0.0731875,0.08979166666666667,0.08527901785714286,0.07780257936507937,0.09525099206349207,0.0,0.0,0.0,0.3977052187571636,0.3816541255000027,0.41686929494313846,9657635.041740771,7809211.885660398,11971873.42222997,0.0694438244047619,0.049489087301587305,0.10029761904761904,231486.03198065245,214329.08883200158,246949.95564736784,414979.1734822475,353003.1713305126,504401.2048518478,646465.2054629,566539.9032217461,756221.9989296049,49152.403603496874,48858.02022235787,49375.724794260306,120.3012807946557,119.5807728398186,120.84786292101822,0.0001639646902352698,7.121260540942571e-05,0.0003100630770564337,0.00022528562815748136,0.00010294430424813055,0.0004142923699814248,1.222440536688548,1.060521221291789,1.448713855454688
shared_fee_8131_8279,full_multiscale_60d,3.0,6.0,5619286.0,600000000.0,533959303.1674208,533959303.1674208,transfer payload,fully_optimized,"Floor- and state-growth-adjusted: derived F, matched CPSB",True,True,300000000.0,150000000.0,64,64,3060.0,2.161501805529043,11.312630518930495,True,0.5,32,7200,50400,8,1.4479558695732846,1530.0,5.656315259465248,0.11295316038895495,592236.3304206335,False,state,69253475.46778028,150000000.0000035,62208847.813166834,7044627.654613436,2.5284371408601922,49019.607843138394,119.97626108282032,44930397.3843838,41112896.42327086,48485369.21181586,3584400.508578654,3046870.7925844328,4357921.314808539,13329834.629948372,13267165.592875555,13379595.8479195,65057232.61497861,59529659.69123349,70204674.93867654,7747688.171031974,6585816.719384899,9419654.79031212,150795494.04703784,150086542.38565752,151358424.3201158,72804920.78601047,66177405.42553161,78932853.79915641,152244938.55956098,152086896.66986424,152425944.1254165,1.0149662570637399,1.0139126444657616,1.01617296083611,1083509.4488226525,471305.6001155689,2050602.6107021603,0.06105853997245987,0.05899263274393474,0.06331641953727782,0.08115327380952381,0.07418849206349207,0.09070634920634921,0.08633370535714285,0.07889186507936509,0.09624900793650794,0.0,0.0,0.0,0.3986761293001235,0.3823659187465389,0.41797287569588765,10683814.016022664,8632424.19689576,13230063.832228292,0.05574404761904762,0.039804563492063495,0.0803611111111111,233839.72834573104,216421.9268620539,249591.17368012556,404869.3655437364,344153.68531921174,492240.9852340144,638709.0938894673,559791.2934297037,747231.645508113,49279.573217986224,49047.88966851553,49463.53735951497,120.61253042599913,120.04548129519335,121.06278555542728,0.00016252208962547866,7.069334749387656e-05,0.000307591675764084,0.00021984082938072486,0.00010050205148480181,0.00040299119746916966,1.226665287318216,1.062757452796816,1.4521831068472624
