benchmark,propagation_time_s,state_demand_cap_label,state_demand_cap_multiple,replication,included_execution,included_data,included_state,included_execution_metered,included_data_metered,included_regular_metered,included_state_metered,included_state_bytes,runtime_bal_bytes,estimated_static_payload_bytes,estimated_counted_payload_bytes,annualized_state_growth_gib,shared_fee_wei,shared_limit_hit_fraction,shared_near_limit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,shared_rationed_gas,shared_fee_log_return_sd,regular_binding_fraction,state_demand_cap_active_fraction,base_fee_exposure_proxy_eth_per_block
fully_optimized,5.0,3x,3.0,15,70052556.52602872,9493983.63001065,12135640.786298528,101433010.4004776,15083535.65292837,116516546.05340628,183048027.101128,44864.71252478628,342693.73557719815,1072375.4556907052,1415069.1912679034,109.80708945089796,374469.139601154,0.0824404761904761,0.0871428571428571,0.0,0.4049542221735094,15886769.16516166,0.0612308665282552,0.2919841269841269,0.6511904761904762,9.998022432767325e-05
fully_optimized,5.0,3x,3.0,16,60466144.13427059,8273984.923343279,12712442.423589705,87552308.30968085,13145266.670625072,100697574.98030618,191748218.84164935,46997.11246118857,302876.68087033567,934572.7461021882,1237449.4269725238,115.02617182955476,533094.3225371662,0.0778968253968254,0.0827380952380952,0.0,0.3946272406496275,14638727.418018697,0.0598544925587705,0.2008531746031746,0.5438492063492063,0.0001366497807684
fully_optimized,5.0,3x,3.0,17,71040230.437263,9839915.289252462,12029266.890788952,102863118.637473,15633133.452861097,118496252.09033576,181443535.66545016,44471.45481996327,343639.1432111836,1111449.529880663,1455088.6730918463,108.8445850339378,1352359.2266267657,0.0830952380952381,0.0888690476190476,0.0,0.4202206380149947,16843372.924605735,0.0630779288896416,0.3251785714285714,0.6340476190476191,0.0003223496924683
fully_optimized,5.0,3x,3.0,18,67509521.07120131,8507708.949062956,12346853.111181635,97750807.28712784,13516594.957282674,111267402.24441084,186233849.75772732,45645.55141120768,331237.56750304723,960972.6134660552,1292210.1809691023,111.71820490495654,518184.16420391906,0.0675198412698412,0.0725992063492063,0.0,0.3906254385977504,11776938.815664817,0.0592780476398539,0.2553968253968254,0.5909920634920635,0.0001349918821344
fully_optimized,5.0,3x,3.0,19,74518781.32973242,9465321.043951886,12177242.646049833,107899906.81983516,15037998.062432084,122937904.88226628,183675529.05881897,45018.512024220334,358934.1800368427,1069137.9260104476,1428072.1060472904,110.1835161444275,1114956.7766869045,0.0725198412698412,0.0772619047619047,0.0,0.3918970836242372,16163480.333029872,0.059310354301368,0.3103769841269841,0.6801587301587302,0.0002643611147752
fully_optimized,5.0,3x,3.0,20,65705293.60871548,8198504.830528641,12344521.91240538,95138365.54277448,13025347.91834755,108163713.46112192,186198687.10382852,45636.93311368346,323612.1347040145,926047.0310723232,1249659.1657763375,111.6971114862339,1285602.922657152,0.0770833333333333,0.0828769841269841,0.0,0.3982445066923902,13050669.832820602,0.060745730434123,0.2290674603174603,0.4898214285714286,0.0003353089707806
fully_optimized,5.0,3x,3.0,21,68299401.35626848,9862970.212068552,12345770.13463669,98894519.0821499,15669761.886595896,114564280.96874548,186217514.67304385,45641.54771398134,335150.9992850723,1114053.6562752638,1449204.655560336,111.70840579303255,488795.0964264227,0.0694444444444444,0.0750198412698412,0.0,0.3876856121870915,10937715.601252386,0.0592339511837478,0.2530952380952381,0.5587896825396825,0.0001303140724573
fully_optimized,5.0,3x,3.0,22,63843708.54569588,8250664.737322217,12684958.48201166,92442872.52406664,13108216.800835092,105551089.3249008,191333664.6066127,46895.50603103253,316594.1076365259,931938.6573902508,1248532.7650267766,114.77748849387604,521421.9289264049,0.0784722222222222,0.0835515873015873,0.0,0.4079873166412087,12191471.30495015,0.0615195175851633,0.199781746031746,0.5226587301587302,0.0001381082612295
fully_optimized,5.0,3x,3.0,23,68321455.81283271,9826636.183550129,12327082.395054195,98926452.96198258,15612036.31681098,114538489.27879377,185935638.0155337,45572.46029792492,336431.5336926893,1109949.6129244452,1446381.1466171346,111.5393132557596,629705.2711088664,0.0690079365079365,0.0741666666666666,0.0,0.3839713579518319,9573079.209377404,0.0585324704478696,0.2734523809523809,0.5819642857142857,0.0001634033799924
fully_optimized,5.0,3x,3.0,24,59924294.97063006,7835250.907084056,12708054.403507024,86767734.63276474,12448229.427430354,99215964.06019476,191682032.10844028,46980.89022265693,297458.5222457139,885016.3523955698,1182474.8746412836,114.98646764563622,818123.6177755184,0.0785912698412698,0.0836111111111111,0.0,0.3966534954105628,14329567.392418211,0.0607225247426761,0.1826190476190476,0.4686904761904762,0.0002154109230205
fully_optimized,5.0,3x,3.0,25,70184252.3421539,10194904.750967162,12303323.588749778,101623700.13043368,16197121.807050202,117820821.93748409,185577271.88581496,45484.62546220955,342963.2399185604,1151546.711486112,1494509.9514046726,111.32433611404775,379249.0149585496,0.0747619047619047,0.0795436507936507,0.0,0.3880492212865097,13630797.547982495,0.0592288607687759,0.275297619047619,0.6583730158730159,9.91574092822425e-05
fully_optimized,5.0,3x,3.0,26,73363053.79996608,11353896.392611802,12161902.932264728,106226464.35948189,18038466.012967303,124264930.3724487,183444152.37306505,44961.80205222183,355551.57477436255,1282458.4802742573,1638010.05504862,110.04471759613509,390449.36640685255,0.0616269841269841,0.0662698412698412,0.0,0.3744196159489713,9430489.005835468,0.0571180729324767,0.3002182539682539,0.6433134920634921,0.0001036511283192
fully_optimized,5.0,3x,3.0,27,63095003.0750155,8743643.232130101,12565916.89545818,91358780.04321152,13891434.783121966,105250214.82633562,189538099.9598555,46455.41665682733,312307.4408273479,987622.1363825912,1299929.5772099392,113.70036282962394,906701.0206539666,0.080297619047619,0.0847420634920635,0.0,0.3927567374919288,15697280.054798195,0.0599802732266005,0.211765873015873,0.535218253968254,0.0002294291638169
fully_optimized,5.0,3x,3.0,28,63809893.29356903,8149828.810227302,12701481.97042883,92393909.53126928,12948014.049207818,105341923.58047672,191582896.7657396,46956.59234454402,313106.88496378006,920548.92074413,1233655.80570791,114.92699820684426,922070.9489077902,0.0796428571428571,0.0849404761904761,0.0,0.4125729143374357,14292797.205216944,0.0619861687141822,0.2103571428571428,0.5691269841269841,0.000221003496415
fully_optimized,5.0,3x,3.0,29,67506496.24082996,9014576.587001314,12551746.863484131,97746427.46623597,14321879.27060248,112068306.7368374,189324366.17830333,46403.03092605474,331671.0647348694,1018224.9150700772,1349895.9798049466,113.57214792973534,450515.7972597885,0.083313492063492,0.089345238095238,0.0,0.4104550108901487,15598947.908719812,0.0618339485711034,0.2479365079365079,0.6533730158730159,0.0001162267102485
fully_optimized,5.0,3x,3.0,30,65511418.02517678,9410964.428956876,12451894.478579674,94857642.25362344,14951639.166924976,109809281.42054877,187818241.99582884,46033.88284211491,323253.2755081577,1062998.1745587157,1386251.450066873,112.6686521890368,468739.7151562267,0.0753968253968253,0.0810714285714285,0.0,0.4055058946381908,11857805.76797926,0.0610455038109772,0.2525595238095238,0.6173214285714286,0.0001206939954959
fully_optimized,5.0,3x,3.0,31,82275586.70813136,12419392.68068383,11532302.27637188,119131418.69662572,19731269.77959649,138862688.4762229,173947566.24694282,42634.20741346638,392084.41668152815,1402809.6533946933,1794894.0700762214,104.34789311381957,775004.6163484283,0.0574801587301587,0.0621626984126984,0.0,0.373198451066049,9643022.720208136,0.0570689036528424,0.42125,0.6945238095238095,0.0001920170410183
fully_optimized,5.0,4x,4.0,0,53867321.213911094,5011735.680871489,13212509.615404118,77997503.9298715,7962378.783393129,85959882.71326478,199290986.0091617,48845.8299042063,274398.89112340077,566091.3841885255,840490.2753119263,119.5509368444366,486435.9989062755,0.076765873015873,0.0813095238095238,0.0,0.3817203919121121,15019323.008141348,0.0588444370408814,0.0775,0.2764484126984127,0.0001287430617999
fully_optimized,5.0,4x,4.0,1,53367808.418952994,6004566.016084175,13256279.958240869,77274231.44648586,9539734.753457228,86813966.19994219,199951196.29742575,49007.64615132985,271142.50440480676,678234.7082808238,949377.2126856304,119.94698465400826,522482.2126170042,0.0783531746031746,0.0830753968253968,0.0,0.3913237507293413,15513194.003535211,0.0602001108851334,0.0751785714285714,0.2690079365079365,0.0001401987308465
fully_optimized,5.0,4x,4.0,2,60624260.26377468,5895701.169969958,12969873.47422023,87781253.48747197,9366776.082818354,97148029.57028952,195631181.98815927,47948.81911474492,302394.35524409264,665938.0798569658,968332.4351010585,117.35548883075792,490367.4932711996,0.0718849206349206,0.0772222222222222,0.0,0.3851810786601422,11601816.751115829,0.0589654417267694,0.1346626984126984,0.3442460317460317,0.000129324405755
fully_optimized,5.0,4x,4.0,3,54934651.605221525,5969481.750349449,13016600.501293164,79542951.23474444,9483994.740235427,89026945.9749789,196335989.44485825,48121.56604040643,278453.6876221838,674271.8295861606,952725.5172083444,117.7782896479481,2779153.193709786,0.0790277777777777,0.0839285714285714,0.0,0.3955582025428352,12697639.444551537,0.0605908459788269,0.1051388888888888,0.2401587301587301,0.0006550617709632
fully_optimized,5.0,4x,4.0,4,45382567.70192264,4000642.4055102216,13374374.547797732,65711955.28030548,6356007.62649133,72067962.90679687,201732476.9080155,49444.23453627831,235234.9398019121,451885.2032884504,687120.1430903625,121.01554159199765,684128.2354338276,0.093015873015873,0.0990873015873015,0.0,0.4228703550580421,17533278.71775823,0.0638565131686197,0.0398611111111111,0.2094642857142857,0.0001767318869721
fully_optimized,5.0,4x,4.0,5,60826300.6236804,6746530.777488201,12859454.924928322,88073799.01248883,10718528.858018164,98792327.87050688,193965682.987392,47540.608575341175,302493.9741740972,762041.9729786454,1064535.9471527429,116.3563871160118,554137.4694018997,0.0810714285714285,0.0866865079365079,0.0,0.4079067064174784,13837205.147729697,0.0618751687874943,0.1561309523809523,0.3403769841269841,0.0001468650978974
fully_optimized,5.0,4x,4.0,6,61326227.88248378,7381457.997211421,12973937.679028269,88797671.62123261,11727267.415923186,100524939.0371551,195692484.45128724,47963.84422825667,307324.9525576733,833759.0090633555,1141083.9616210288,117.39226303236424,283622.54555389954,0.0901190476190476,0.0940873015873015,0.0,0.39969430595145,21078557.7441348,0.0609784816453619,0.146984126984127,0.4741071428571428,7.437693687194592e-05
fully_optimized,5.0,4x,4.0,7,56227868.84361755,8234136.965814593,12940011.06498398,81415472.72571272,13081958.357539335,94497431.08325145,195180752.11869684,47838.4196369355,282188.9408717927,930071.7933642784,1212260.734236071,117.0852843726673,280672.2747798686,0.0754365079365079,0.0803968253968254,0.0,0.3867229416437996,13207042.203908756,0.0592644621265089,0.1229365079365079,0.4014880952380952,7.50325031690748e-05
fully_optimized,5.0,4x,4.0,8,56702071.200311214,6242168.254514751,12867477.33551306,82102096.81145294,9917224.53796202,92019321.3494141,194086689.0764788,47570.26693050951,286741.6559585011,705072.6320270473,991814.2879855484,116.42897640669624,672752.4525375386,0.0799007936507936,0.085297619047619,0.0,0.3919721706246836,16306983.228509847,0.0599411599442429,0.1253174603174603,0.2667460317460317,0.0001815110520286
fully_optimized,5.0,4x,4.0,9,59515165.55585336,7113180.379772046,13156598.743351497,86175333.29522356,11301042.222660918,97476375.5178848,198447653.95913455,48639.1308723369,299399.4680130562,803456.2043119591,1102855.6723250153,119.04503771336876,1108214.924184179,0.0819841269841269,0.0864880952380952,0.0,0.3846753876461457,18608013.209315773,0.0594023598107912,0.1057539682539682,0.3252579365079365,0.0002785250952219
fully_optimized,5.0,4x,4.0,10,55158398.12296307,8501086.62846654,13020808.005706592,79866926.31840345,13506073.76694671,93373000.08535165,196399453.36863804,48137.12092368579,278787.8210651334,960224.6014255808,1239012.4224907144,117.8163604693918,377992.80771615246,0.0804365079365079,0.0852579365079365,0.0,0.3891270654679784,14360887.22683683,0.0599198310670134,0.1292063492063492,0.3896825396825397,9.930941290239426e-05
fully_optimized,5.0,4x,4.0,11,56049071.82025933,5540207.004551173,13222965.94560857,81156582.52627864,8801985.88225906,89958568.40853663,199448704.14274463,48884.486309496235,285186.18507603655,625783.89037308,910970.0754491164,119.6455490042978,417327.3404941197,0.0737301587301587,0.0793849206349206,0.0,0.3849159099127744,12058295.548498632,0.0592367053722999,0.0896626984126984,0.3433531746031746,0.0001109027396737
fully_optimized,5.0,4x,4.0,12,55890450.4473735,5476099.546726437,13173105.257776484,80926905.7783702,8700135.366879823,89627041.14524877,198696630.09092507,48700.15443405026,281624.83332971064,618542.7504072746,900167.5837369852,119.1943938403242,335367.73158564867,0.0751388888888889,0.0811507936507936,0.0,0.390606224587184,12580104.269593809,0.0599930992748524,0.0956547619047619,0.3716468253968254,8.851590422738142e-05
fully_optimized,5.0,4x,4.0,13,49941824.25753965,5653191.144660191,13223083.6962905,72313557.57090212,8981489.067851393,81295046.63875337,199450480.23602343,48884.92162647633,256012.9084058025,638545.8060722221,894558.7144780245,119.6466144494524,950739.1228566364,0.0843055555555555,0.0898611111111111,0.0,0.4175729828728695,12965238.145761114,0.0632777016475083,0.0735912698412698,0.3004960317460317,0.0002380635159901
fully_optimized,5.0,4x,4.0,14,50778915.59483842,5069716.9735861635,13297901.507092232,73525628.88611229,8054496.373853309,81580125.25996555,200578995.23579577,49161.518440146014,259711.75518042772,572640.554444085,832352.3096245127,120.3235895006952,505779.8736285301,0.0850992063492063,0.0899007936507936,0.0,0.3997133493104815,17712087.62008431,0.0610370336696112,0.0568055555555555,0.2576388888888888,0.0001320895838186
fully_optimized,5.0,4x,4.0,15,55937363.497015014,6178614.173107144,13037295.681230403,80994833.80395757,9816253.197567962,90811087.00152524,196648145.343722,48198.07483914754,282334.67835542466,697893.9976764413,980228.676031866,117.96554613605116,467202.01958098623,0.0905555555555555,0.0961904761904761,0.0,0.4154014410637131,18127597.074973807,0.0629208910063299,0.1191865079365079,0.297579365079365,0.0001246815026148
fully_optimized,5.0,4x,4.0,16,44525449.30616615,4271021.503839582,13370068.005328411,64470885.668250665,6785571.540691169,71256457.20894243,201667519.14298543,49428.313515437614,233672.360747415,482425.37694786774,716097.7376952828,120.97657464311465,643265.8318824071,0.0869841269841269,0.0921031746031746,0.0,0.4032400537795079,14791382.149068974,0.0616115731226728,0.0345039682539682,0.1732539682539682,0.0001652929495485
fully_optimized,5.0,4x,4.0,17,54322182.558190115,5863345.647671231,13074442.896676833,78656123.08316267,9315371.3518665,87971494.43502925,197208455.641264,48335.40579442745,272488.0506213999,662283.4213572893,934771.4719786892,118.30166580877764,1538707.1727582735,0.0879761904761904,0.0935119047619047,0.0,0.4248573579877321,14634562.218501812,0.0641037984243586,0.12125,0.3240277777777778,0.0003687381649624
fully_optimized,5.0,4x,4.0,18,53215928.3515055,5262078.039665901,13135456.335230574,77054315.81135394,8360109.392742189,85414425.20409642,198128752.29066,48560.96869869118,269885.19996268454,594368.3447935799,864253.5447562644,118.85373456418552,642345.9030529034,0.074563492063492,0.0801587301587301,0.0,0.4008656142918229,13079993.388243644,0.0609221065561101,0.0970436507936507,0.254265873015873,0.000167146886891
fully_optimized,5.0,4x,4.0,19,54335734.912432395,5114647.735451323,13223340.64563005,78675746.2940335,8125879.975818188,86801626.26985183,199454355.9332731,48885.87155227282,272619.04749672196,577715.6259954383,850334.6734921603,119.64893940777796,1230105.5118456353,0.0828571428571428,0.0875396825396825,0.0,0.4008690325167361,19120279.270540856,0.0610367328655384,0.0812896825396825,0.3041865079365079,0.0002948084543528
fully_optimized,5.0,4x,4.0,20,56649593.945689365,6024863.67827186,13006652.866330149,82026112.06260441,9571982.598325225,91598094.66092996,196185944.2196897,48084.79024992394,285125.99242058484,680527.3933734302,965653.3857940153,117.68828032240285,1364979.7827164405,0.080515873015873,0.0861111111111111,0.0,0.4011930266299021,14196786.500873948,0.06142896674245,0.1177182539682539,0.2378769841269841,0.0003565759455306
fully_optimized,5.0,4x,4.0,21,54568413.80472383,6239208.13436455,13153380.531145267,79012655.06185292,9912521.656688789,88925176.71854126,198399112.0316352,48627.23334108706,276024.1734514091,704738.2771009512,980762.4505523604,119.01591831853317,567815.8676762041,0.0789484126984127,0.084781746031746,0.0,0.3961113928737236,12283363.475774616,0.0608141789066759,0.0900396825396825,0.2441865079365079,0.0001516592610533
fully_optimized,5.0,4x,4.0,22,50855836.89912509,5204229.628137066,13285646.336446805,73637007.54014948,8268202.916834339,81905210.45698532,200394144.2791913,49116.21183313512,260522.2580041899,587834.1838879172,848356.4418921071,120.21270086754028,614162.8606326226,0.0847619047619047,0.0897619047619047,0.0,0.4134653981483046,13109005.132580588,0.0625115145834426,0.0619642857142857,0.1859722222222222,0.0001629816527273
fully_optimized,5.0,4x,4.0,23,51383790.99983415,5481773.206371412,13226549.23287962,74401461.77913734,8709149.375210967,83110611.15434806,199502752.68266296,48897.733500652685,263015.41874955705,619183.6081951456,882199.0269447027,119.67797171297973,716778.2334703102,0.0784722222222222,0.0841666666666666,0.0,0.3982771059194288,11164248.124622645,0.0608195655762514,0.0764682539682539,0.2681349206349206,0.0001867466983629
fully_optimized,5.0,4x,4.0,24,48490904.54795611,4964104.378598626,13315825.629893966,70212689.86113127,7886704.706627605,78099394.56775892,200849353.87397572,49227.78281224895,248680.38215648985,560711.2780633639,809391.6602198537,120.4857725934966,922697.656744319,0.0847222222222222,0.0895436507936508,0.0,0.4019760056970209,15863976.880141824,0.0616716884829626,0.0534920634920634,0.1823611111111111,0.0002423632146806
fully_optimized,5.0,4x,4.0,25,52504382.69059789,5650794.54856378,13218744.004582733,76024029.09517384,8977681.483588176,85001710.57876074,199385022.4642152,48868.87805495471,267297.9467543124,638275.1029689567,905573.0497232692,119.6073475558506,491612.4768232341,0.0835515873015873,0.0885912698412698,0.0,0.3953179040510302,15043081.58062567,0.0607003262829779,0.0774801587301587,0.2623015873015873,0.0001291098300651
fully_optimized,5.0,4x,4.0,26,56288117.1698158,6793543.966746436,13126384.581662802,81502709.64326234,10793220.909739636,92295930.55300198,197991918.42896885,48527.43098749237,282985.2944599102,767352.2612853271,1050337.5557452373,118.77165048860938,482711.13507731474,0.0704563492063492,0.0752380952380952,0.0,0.3846744974756966,10846021.14787252,0.058943545648498,0.097797619047619,0.269484126984127,0.0001287264182502
fully_optimized,5.0,4x,4.0,27,51233703.048645824,5606097.058733993,13219100.680366792,74184141.04926194,8906668.491811588,83090809.54107404,199390402.386025,48870.196663241426,261366.06504763072,633226.3802312291,894592.4452788598,119.61057487036892,1061551.506884126,0.083015873015873,0.0879166666666666,0.0,0.3965070485703407,15308308.742928345,0.0607259024386177,0.0750396825396825,0.1949404761904762,0.0002687103899999
fully_optimized,5.0,4x,4.0,28,46017610.61904494,4072928.591879165,13377557.945658669,66631469.399584144,6470852.070278215,73102321.46986277,201780493.71307775,49456.00336104847,236185.6933195407,460050.1564912876,696235.8498108282,121.04434597570018,1172064.5651381044,0.0890277777777777,0.0948809523809523,0.0,0.4201632712531017,14773241.960973976,0.0634874123007374,0.040079365079365,0.1775595238095238,0.0002806053280975
fully_optimized,5.0,4x,4.0,29,47868379.914464414,4471401.818175819,13320919.31136193,69311301.66411215,7103925.114198693,76415226.7783115,200926184.45587635,49246.6138372246,246442.2997377926,505058.9667318778,751501.2664696705,120.53186182326289,577313.7042836507,0.0913888888888889,0.097063492063492,0.0,0.4200285806442415,16925019.76994034,0.0635158305607319,0.0522222222222222,0.1988095238095238,0.0001495809985721
fully_optimized,5.0,4x,4.0,30,47913535.95952434,4878283.418974535,13315502.800031396,69376685.62460348,7750356.935796626,77127042.5604002,200844484.46736744,49226.58933023712,247401.36321115747,551017.5294462099,798418.8926573674,120.48285152750384,565109.9041640959,0.086329365079365,0.0923214285714285,0.0,0.4188385519915278,13790968.059856646,0.0633445955885071,0.0544444444444444,0.2548015873015873,0.0001461431591953
fully_optimized,5.0,4x,4.0,31,65699431.406082414,8314406.701917113,12873679.02964064,95129877.33206488,13209486.640032567,108339363.97209775,194180232.3754902,47593.19420967896,322380.5508019041,939138.5137406453,1261519.0645425494,116.48509128301993,847586.4116857395,0.0720436507936508,0.0770039682539682,0.0,0.3913771942168834,13783233.38855815,0.0597188232366127,0.1692857142857143,0.4528769841269841,0.0002117537475448
fully_optimized,5.0,5x,5.0,0,47483844.897132024,3682754.711637155,13409371.142634915,68754511.92870966,5850964.585443109,74605476.51415303,202260348.30376703,49573.61478033506,246547.2032165575,415978.783616731,662525.9868332886,121.33220177397182,512580.3953943648,0.0771626984126984,0.0822222222222222,0.0,0.3834653239729508,14077148.01883903,0.0592457426805305,0.0197023809523809,0.0760515873015873,0.000135789392755
fully_optimized,5.0,5x,5.0,1,47425584.673019506,4503325.096992897,13414130.70620169,68670153.69524439,7154643.119723027,75824796.81496662,202332139.21584904,49591.21059211986,245247.22521665727,508664.8019642446,753912.0271809018,121.37526780002842,546682.21220037,0.0797222222222222,0.0846626984126984,0.0,0.3935511295713002,15522456.938832352,0.0605790922409856,0.022579365079365,0.0501388888888888,0.0001467954969493
fully_optimized,5.0,5x,5.0,2,53231695.70962575,4356772.707870556,13327696.720881082,77077146.25009145,6921808.48755019,83998954.73764117,201028411.5622386,49271.66950054867,270220.29900968005,492111.2464503243,762331.5454600044,120.59318595327616,510170.78714022046,0.0754365079365079,0.0809722222222222,0.0,0.3896187140349608,12403896.80349595,0.059738497518443,0.04625,0.1500793650793651,0.0001347981636074
fully_optimized,5.0,5x,5.0,3,50670336.296688214,4896607.795251552,13266835.470843129,73368410.85404137,7779469.729083695,81147880.58312403,200110410.4494367,49046.66922780311,260187.58120755895,553087.3256588554,813274.9068664144,120.04249424735696,2794088.212816589,0.0803571428571428,0.0852182539682539,0.0,0.3971761998141881,12772750.770292364,0.0609128097151184,0.0562698412698412,0.1007539682539682,0.0006591770283284
fully_optimized,5.0,5x,5.0,4,42409869.197501466,3361460.864239783,13440640.546902746,61407619.03235763,5340510.029047464,66748129.06140508,202732000.59313813,49689.215831651505,222235.62746840945,379687.6281396712,601923.2556080807,121.6151371650213,703148.2769022073,0.0925198412698412,0.0984523809523809,0.0,0.4231116909148777,17298787.73516827,0.0639575388052695,0.0198214285714285,0.0316666666666666,0.0001817016868972
fully_optimized,5.0,5x,5.0,5,53420628.85949339,5089835.999112644,13285612.679330545,77350713.11339892,8086460.410305825,85437173.523705,200393636.61183,49116.08740486029,270708.23653301265,574913.061961247,845621.2984942596,120.21239632738089,570524.7462868198,0.0861507936507936,0.0921031746031746,0.0,0.4111961918800706,15049876.370188218,0.0625118556914017,0.0654365079365079,0.1658333333333333,0.0001514858992161
fully_optimized,5.0,5x,5.0,6,50739372.06301628,4941214.490728488,13357561.16408184,73468371.59710728,7850338.471626888,81318710.0687344,201478872.11101288,49382.07649779727,261231.69803815143,558125.792887483,819357.4909256345,120.8634088153124,318433.5561490861,0.0948214285714285,0.0997420634920634,0.0,0.4034254495915743,21327472.374128465,0.0617873847531577,0.0447023809523809,0.1493650793650793,8.384916542608736e-05
fully_optimized,5.0,5x,5.0,7,49417359.2765444,6082369.761167446,13258217.936518053,71554155.42328395,9663345.20072883,81217500.62401241,199980427.80703068,49014.81073701733,253176.8174148217,687022.8871780758,940199.7045928976,119.96452009014928,314356.4508315421,0.0758928571428571,0.0811309523809523,0.0,0.3847952860483599,12815485.39913216,0.0591849446344241,0.0486309523809523,0.1394642857142857,8.408326906865455e-05
fully_optimized,5.0,5x,5.0,8,52825206.90292331,5356193.884559542,13161674.949162949,76488568.39651114,8509635.63560098,84998204.0321114,198524220.94684097,48657.89729089239,270373.6397848455,604999.0269169933,875372.6667018388,119.0909688179057,686129.4278947868,0.0819047619047619,0.0869642857142857,0.0,0.3938501491644683,16618451.01139442,0.0602731160756115,0.0766071428571428,0.1293253968253968,0.0001852237487965
fully_optimized,5.0,5x,5.0,9,50934723.82596712,5117570.023558266,13398429.103441954,73751232.32890308,8130522.751555635,81881755.08045849,202095303.97508645,49533.16273899178,261813.12172761204,578045.7076726846,839858.8294002966,121.23319476663173,1146791.564620667,0.0843452380952381,0.0888095238095238,0.0,0.3890493911668829,18104948.57203127,0.0600912128907459,0.0293055555555555,0.0624007936507936,0.0002886349903557
fully_optimized,5.0,5x,5.0,10,46074128.34081528,5571743.540975356,13371622.54661869,66713304.56655587,8852089.452062868,75565394.01861943,201690967.0779788,49434.06055832814,239337.76329121977,629346.0418299129,868683.8051211326,120.99064062096772,408399.48362889,0.0832936507936508,0.0881150793650793,0.0,0.3930418620640301,14610962.872937428,0.060645782817408,0.0331150793650793,0.1191071428571428,0.0001075211290963
fully_optimized,5.0,5x,5.0,11,47648027.58025371,3820245.9771501934,13422292.67344614,68992241.20841824,6069403.3869149005,75061644.595332,202455250.30884033,49621.384879617726,247957.3889139529,431508.8565823056,679466.2454962584,121.449119843203,448239.6305336208,0.0763888888888889,0.0821230158730158,0.0,0.3880605096894181,12067796.822561814,0.0598886407998452,0.0214484126984127,0.0814285714285714,0.0001192271963238
fully_optimized,5.0,5x,5.0,12,46949311.082424216,3687971.7670217673,13407975.421963776,67980530.55421789,5859253.16523883,73839783.71945639,202239295.9407539,49568.45488743969,243041.3318801181,416568.0665103471,659609.3983904652,121.31957285496549,364616.48130770266,0.0766865079365079,0.0823611111111111,0.0,0.3926394048970038,13110378.076138413,0.0604589250322167,0.0229365079365079,0.0728174603174603,9.651324549862488e-05
fully_optimized,5.0,5x,5.0,13,45358902.21850587,4415426.649527492,13391985.530894293,65677688.70468621,7014994.746832492,72692683.45151971,201998112.301149,49509.34125028162,236059.30015346012,498736.3945297446,734795.6946832046,121.17489129839474,974107.3732931638,0.0845833333333333,0.0904761904761904,0.0,0.4188843589761984,12829100.623646991,0.0635015343671003,0.0323611111111111,0.0626190476190476,0.0002443868351724
fully_optimized,5.0,5x,5.0,14,46299762.695064485,4008905.617664097,13416239.487285476,67040013.15416891,6369135.777959372,73409148.9321287,202363947.03084287,49599.00662520659,240100.2823302957,452818.5592161951,692918.8415464908,121.3943487136093,525672.0897396076,0.0857142857142857,0.0905555555555555,0.0,0.4021492513877299,17744986.214403257,0.061372854069951,0.0197023809523809,0.0378968253968253,0.0001375630168169
fully_optimized,5.0,5x,5.0,15,49949638.79375892,4778736.962740295,13321112.608930642,72324872.6744884,7592202.8268106,79917075.50129889,200929100.06117505,49247.328446366424,256336.07227470583,539773.4426090317,796109.5148837375,120.5336108403755,487890.99698178354,0.0947420634920634,0.1007539682539682,0.0,0.4181776645570681,18921096.07893835,0.0635411183255254,0.052063492063492,0.1304166666666666,0.0001302986968179
fully_optimized,5.0,5x,5.0,16,41597150.1776734,3569837.840099679,13439601.530658046,60230837.7572831,5671568.272575147,65902406.02985883,202716328.5839622,49685.37465293191,220874.73606579177,403224.46611533937,624099.2021811311,121.60573581969837,657778.0688268556,0.0870436507936508,0.0921428571428571,0.0,0.4031001958757204,14805352.657761604,0.0616577232517572,0.0126190476190476,0.0352579365079365,0.0001691758349577
fully_optimized,5.0,5x,5.0,17,47136209.8889293,4200618.963892375,13369060.488371208,68251151.77811421,6673719.734038138,74924871.5121524,201652322.2535496,49424.588787634704,241506.5195948167,474473.187561421,715979.7071562377,120.9674583132416,1566398.209345651,0.0905357142857142,0.0967261904761904,0.0,0.4278120618861483,14389635.235446855,0.0646164948201372,0.0467261904761904,0.1061706349206349,0.0003761785787466
fully_optimized,5.0,5x,5.0,18,48599866.70635437,4205769.900509714,13352646.39067235,70370462.25794508,6681903.26785728,77052365.52580266,201404740.09012607,49363.90688483482,249806.1970113012,475055.0021313127,724861.1991426139,120.81893840184983,713662.4766444141,0.0772619047619047,0.0828769841269841,0.0,0.4028872660365649,12919416.36890412,0.0613233791570914,0.0417857142857142,0.1020833333333333,0.0001845540779398
fully_optimized,5.0,5x,5.0,19,47684568.57466043,3779777.0509500904,13385613.695827968,69045150.95574872,6005108.511869426,75050259.46761872,201902002.68003345,49485.784970596425,243946.92050963605,426937.7634704565,670884.6839800926,121.11723693341706,1446555.279385324,0.0826984126984127,0.0877380952380952,0.0,0.3990985710841827,16903999.40003041,0.0611234179259353,0.0312103174603174,0.0511904761904761,0.0003439542261884
